INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SDG_REGION	ISO3	X	Y	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	COMMENT_OBS	SOURCE_YEAR
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	554	New Zealand	Australia and New Zealand	NZL	170.4755673	-43.98721568	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	807	North Macedonia	Europe and Northern America	MKD	21.7007909	41.60048068	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	578	Norway	Europe and Northern America	NOR	11.47846389	61.34311134	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	591	Panama	Latin America and the Caribbean	PAN	-81.26616623	8.450965746	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	600	Paraguay	Latin America and the Caribbean	PRY	-60.54854225	-21.70216237	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	604	Peru	Latin America and the Caribbean	PER	-71.82093277	-13.58939705	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	616	Poland	Europe and Northern America	POL	19.40660158	52.1226733	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	620	Portugal	Europe and Northern America	PRT	-7.961599811	39.68509315	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	498	Republic of Moldova	Europe and Northern America	MDA	28.4650624	47.20236795	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	642	Romania	Europe and Northern America	ROU	24.98481009	45.83893563	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	646	Rwanda	Sub-Saharan Africa	RWA	29.92310194	-1.999842114	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	659	Saint Kitts and Nevis	Latin America and the Caribbean	KNA	-62.76628613	17.33994219	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	662	Saint Lucia	Latin America and the Caribbean	LCA	-60.96529553	13.89405601	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	670	Saint Vincent and the Grenadines	Latin America and the Caribbean	VCT	-61.19024321	13.24627968	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	674	San Marino	Europe and Northern America	SMR	12.46329038	43.93841766	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	686	Senegal	Sub-Saharan Africa	SEN	-14.46636926	14.35920905	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	688	Serbia	Europe and Northern America	SRB	20.805876	44.03145697	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	690	Seychelles	Sub-Saharan Africa	SYC	55.46561591	-4.678053059	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	694	Sierra Leone	Sub-Saharan Africa	SLE	-11.78306584	8.568604164	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	703	Slovakia	Europe and Northern America	SVK	19.48495604	48.70741446	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	705	Slovenia	Europe and Northern America	SVN	14.82209486	46.11958061	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	706	Somalia	Sub-Saharan Africa	SOM	46.20367477	4.406485729	2017	24	Not Available / contradictory data source		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	710	South Africa	Sub-Saharan Africa	ZAF	24.67184355	-29.99957544	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	724	Spain	Europe and Northern America	ESP	-3.554078296	40.39211472	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	144	Sri Lanka	Central and Southern Asia	LKA	80.70489654	7.614693343	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	740	Suriname	Latin America and the Caribbean	SUR	-55.90626394	4.132603197	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	752	Sweden	Europe and Northern America	SWE	14.3775338	60.60103109	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	756	Switzerland	Europe and Northern America	CHE	8.223158	46.96617097	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	780	Trinidad and Tobago	Latin America and the Caribbean	TTO	-61.29389504	10.41877263	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	800	Uganda	Sub-Saharan Africa	UGA	32.39100438	1.279557331	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	804	Ukraine	Europe and Northern America	UKR	31.40270802	49.00735945	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	826	United Kingdom of Great Britain and Northern Ireland	Europe and Northern America	GBR	-2.23830539	53.27691757	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	840	United States of America	Europe and Northern America	USA	-99.13830311	39.5277871	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	858	Uruguay	Latin America and the Caribbean	URY	-56.01387025	-32.8002838	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	862	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	VEN	-66.15642084	7.121324748	2017	8	Yes		2017
62	9	Existence of laws on domestic violence	92	Existence of laws on domestic violence	716	Zimbabwe	Sub-Saharan Africa	ZWE	29.86909584	-19.00075492	2017	8	Yes		2017
