INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	x	y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	SOURCE_DETAIL	SOURCE_DETAIL_url	SOURCE_YEAR
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	276.0	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	288.0	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	300.0	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	308.0	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	320.0	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	324.0	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	624.0	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	328.0	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	332.0	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	340.0	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	344.0	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	348.0	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	352.0	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	356.0	India	IND	79.3608464	22.34642074	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	372.0	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	376.0	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	380.0	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	388.0	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	392.0	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	398.0	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	404.0	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	296.0	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	410.0	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	417.0	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	418.0	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	428.0	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	430.0	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	440.0	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	442.0	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	450.0	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	454.0	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	466.0	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	470.0	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	480.0	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	484.0	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	583.0	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	498.0	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	496.0	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	499.0	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	508.0	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	104.0	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	516.0	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	528.0	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	554.0	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	558.0	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	566.0	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	807.0	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	578.0	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	591.0	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	598.0	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	600.0	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	604.0	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	608.0	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	616.0	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	620.0	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	630.0	Puerto Rico	PRI	-66.47591017	18.22753799	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	642.0	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	643.0	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	646.0	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	882.0	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	674.0	San Marino	SMR	12.46329038	43.93841766	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	678.0	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	688.0	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	690.0	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	694.0	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	702.0	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	703.0	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	705.0	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	90.0	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	710.0	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	728.0	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	724.0	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	144.0	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	659.0	Saint Kitts and Nevis	KNA	-62.76628613	17.33994219	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	662.0	Saint Lucia	LCA	-60.96529553	13.89405601	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	670.0	Saint Vincent and the Grenadines	VCT	-61.19024321	13.24627968	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	740.0	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	752.0	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	756.0	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	762.0	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	764.0	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	626.0	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	768.0	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	780.0	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	792.0	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	804.0	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	826.0	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	840.0	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	858.0	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	860.0	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	548.0	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	862.0	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	704.0	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
63.0	10.0	Whether or not inheritance rights discriminate against women and girls	96.0	Whether or not inheritance rights discriminate against daughters	894.0	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2020.0	31.0	The law guarantees the same inheritance rights	Women, Business and the Law 2020	http://wbl.worldbank.org	2019.0
