INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	3.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	12.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	17.75	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	4.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	41.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	14.49	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	3.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	5.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	3.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	6.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	6.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	27.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	36.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	49.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	41.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	6.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	4.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	2.59	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	16.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	10.26	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	8.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	27.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	4.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	7.79	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	3.78	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	14.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	15.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.18	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	5.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	4.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	2.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	2.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.65	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	7.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	45.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_5T8	Both sexes or no breakdown by sex, 25 years old and over, short-cycle tertiary (isced 5) or higher	False
