INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	SEX	SEX_DESC	VALUE_CATEGORY	VALUE_CATEGORY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	COMMENT_OBS	SOURCE_YEAR
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	Persons less than 18 years old need the permission of the Ministry of Justice.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	Marriage at 16-17 years of age requires that the other spouse be an adult already betrothed (18 years) and an exemption from the requirement of majority by a competent family court.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	Under some conditions (e.g. pregnancy) the marriage can take place without age restrictions.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	304	Greenland	GRL	-41.39371316	74.75625681	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	To marry at age younger than 18 years both parental and official consent are needed. Pregnancy is one of the very few reasons to get official consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent. An exemption on the minimum age can be granted by court order if granting of such an exemption is in the best interests of the parties to the intended marriage and good reasons for the application can be demonstrated.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	M	Male	26	Both at least 18 years	20.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	Persons less than 18 years old need a decision of the court.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	In addition to parental consent persons less than 18 years old need judicial approval. In case of pregnancy marriage can be allowed below 15 years of age.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	Females can marry at the age of 16 or 17 years with parental and court consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	674	San Marino	SMR	12.46329038	43.93841766	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years	With parental consent no limit but authorities must approve; without parental consent 18 years of age for Swedish citizens.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	832	Jersey	JEY	-2.136773508	49.22353354	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	833	Isle of Man	IMN	-4.538190305	54.22880901	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	M	Male	26	Both at least 18 years	19.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	184	Cook Islands	COK	-159.7711391	-21.22696458	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	570	Niue	NIU	-169.8601693	-19.05000475	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	798	Tuvalu	TUV	178.6679611	-7.460048071	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	M	Male	26	Both at least 18 years	22.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	M	Male	26	Both at least 18 years	22.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	178	Congo	COG	15.22052612	-0.840544119	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	M	Male	26	Both at least 18 years	20.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	678	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	M	Male	26	Both at least 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	M	Male	26	Both at least 18 years	21.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	F	Female	29	Both less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	F	Female	29	Both less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	F	Female	29	Both less than 18 years	17.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	F	Female	29	Both less than 18 years	12.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	F	Female	29	Both less than 18 years	17.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	M	Male	29	Both less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	M	Male	29	Both less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	M	Male	29	Both less than 18 years	17.0	YR	Years	The minimum legal age at which marriage can take place is the same respectively for bride and groom with or without parental consent.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	M	Male	29	Both less than 18 years	12.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	M	Male	29	Both less than 18 years	17.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	F	Female	27	Men at least 18 years Women less than 18 years	17.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	520	Nauru	NRU	166.92313	-0.528742623	Oceania, exc. Australia and New Zealand	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years	Under statutory marriage the parties must be over 21 years old. (persons under 21 years of age may marry with parental consent unless a court has dispensed with this requirement)	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	15.0	YR	Years	The consent of a minor future husband or wife shall not be valid unless supported by that of the father and mother. This consent must be free and without defect.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	15.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	17.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	15.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	15.0	YR	Years	Requires parental consent for minors.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	F	Female	27	Men at least 18 years Women less than 18 years	16.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	520	Nauru	NRU	166.92313	-0.528742623	Oceania, exc. Australia and New Zealand	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
