INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE_MODIFIER	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	LOWER_BOUND_MODIFIER	LOWER_BOUND	UPPER_BOUND_MODIFIER	UPPER_BOUND	SOURCE_YEAR
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	598.0	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2018.0	M	Male		61.0	PT	Percent	E	Estimated	G	Global		54.0		67.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	600.0	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018.0	F	Female		43.0	PT	Percent	E	Estimated	G	Global		33.0		61.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	600.0	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018.0	M	Male		39.0	PT	Percent	E	Estimated	G	Global		29.0		57.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	604.0	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018.0	F	Female		78.0	PT	Percent	E	Estimated	G	Global		58.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	604.0	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018.0	M	Male		73.0	PT	Percent	E	Estimated	G	Global		53.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	608.0	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2018.0	F	Female		22.0	PT	Percent	E	Estimated	G	Global		19.0		26.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	608.0	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2018.0	M	Male		45.0	PT	Percent	E	Estimated	G	Global		38.0		53.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	620.0	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2018.0	F	Female		91.0	PT	Percent	E	Estimated	G	Global		80.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	620.0	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2018.0	M	Male		90.0	PT	Percent	E	Estimated	G	Global		76.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	624.0	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2018.0	F	Female		49.0	PT	Percent	E	Estimated	G	Global		43.0		55.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	624.0	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2018.0	M	Male		17.0	PT	Percent	E	Estimated	G	Global		15.0		19.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	642.0	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2018.0	F	Female		72.0	PT	Percent	E	Estimated	G	Global		64.0		78.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	642.0	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2018.0	M	Male		64.0	PT	Percent	E	Estimated	G	Global		55.0		72.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	646.0	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2018.0	F	Female		91.0	PT	Percent	E	Estimated	G	Global		80.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	646.0	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2018.0	M	Male		84.0	PT	Percent	E	Estimated	G	Global		73.0		94.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	686.0	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2018.0	F	Female		72.0	PT	Percent	E	Estimated	G	Global		63.0		81.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	686.0	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2018.0	M	Male		58.0	PT	Percent	E	Estimated	G	Global		50.0		66.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	688.0	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2018.0	F	Female		65.0	PT	Percent	E	Estimated	G	Global		47.0		83.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	688.0	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2018.0	M	Male		65.0	PT	Percent	E	Estimated	G	Global		46.0		82.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	694.0	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2018.0	F	Female		53.0	PT	Percent	E	Estimated	G	Global		42.0		64.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	694.0	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2018.0	M	Male		29.0	PT	Percent	E	Estimated	G	Global		22.0		36.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	703.0	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2018.0	F	Female		48.0	PT	Percent	E	Estimated	G	Global		37.0		78.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	703.0	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2018.0	M	Male		55.0	PT	Percent	E	Estimated	G	Global		39.0		87.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	704.0	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2018.0	F	Female		68.0	PT	Percent	E	Estimated	G	Global		60.0		76.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	704.0	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2018.0	M	Male		63.0	PT	Percent	E	Estimated	G	Global		54.0		71.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	706.0	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2018.0	F	Female		32.0	PT	Percent	E	Estimated	G	Global		24.0		46.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	706.0	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2018.0	M	Male		32.0	PT	Percent	E	Estimated	G	Global		25.0		42.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	710.0	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2018.0	F	Female		65.0	PT	Percent	E	Estimated	G	Global		60.0		70.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	710.0	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2018.0	M	Male		56.0	PT	Percent	E	Estimated	G	Global		50.0		60.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	716.0	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2018.0	F	Female		93.0	PT	Percent	E	Estimated	G	Global		81.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	716.0	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2018.0	M	Male		83.0	PT	Percent	E	Estimated	G	Global		72.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	724.0	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018.0	F	Female		84.0	PT	Percent	E	Estimated	G	Global		75.0		92.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	724.0	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018.0	M	Male		84.0	PT	Percent	E	Estimated	G	Global		72.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	728.0	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa	2018.0	F	Female		19.0	PT	Percent	E	Estimated	G	Global		14.0		23.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	728.0	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa	2018.0	M	Male		13.0	PT	Percent	E	Estimated	G	Global		10.0		17.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	729.0	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2018.0	F	Female		15.0	PT	Percent	E	Estimated	G	Global		7.0		29.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	729.0	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2018.0	M	Male		15.0	PT	Percent	E	Estimated	G	Global		7.0		30.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	740.0	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018.0	F	Female		62.0	PT	Percent	E	Estimated	G	Global		41.0		89.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	740.0	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018.0	M	Male		44.0	PT	Percent	E	Estimated	G	Global		30.0		63.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	748.0	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2018.0	F	Female		91.0	PT	Percent	E	Estimated	G	Global		85.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	748.0	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2018.0	M	Male		79.0	PT	Percent	E	Estimated	G	Global		73.0		87.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	760.0	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2018.0	F	Female		20.0	PT	Percent	E	Estimated	G	Global		18.0		22.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	760.0	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2018.0	M	Male		20.0	PT	Percent	E	Estimated	G	Global		18.0		22.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	762.0	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2018.0	F	Female		67.0	PT	Percent	E	Estimated	G	Global		56.0		81.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	762.0	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2018.0	M	Male		32.0	PT	Percent	E	Estimated	G	Global		26.0		40.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	764.0	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2018.0	F	Female		77.0	PT	Percent	E	Estimated	G	Global		67.0		88.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	764.0	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2018.0	M	Male		73.0	PT	Percent	E	Estimated	G	Global		65.0		85.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	768.0	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2018.0	F	Female		72.0	PT	Percent	E	Estimated	G	Global		67.0		79.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	768.0	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2018.0	M	Male		49.0	PT	Percent	E	Estimated	G	Global		45.0		54.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	788.0	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2018.0	F	Female		49.0	PT	Percent	E	Estimated	G	Global		32.0		74.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	788.0	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2018.0	M	Male		33.0	PT	Percent	E	Estimated	G	Global		20.0		52.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	800.0	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2018.0	F	Female		79.0	PT	Percent	E	Estimated	G	Global		74.0		86.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	800.0	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2018.0	M	Male		63.0	PT	Percent	E	Estimated	G	Global		58.0		71.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	804.0	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2018.0	F	Female		67.0	PT	Percent	E	Estimated	G	Global		62.0		72.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	804.0	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2018.0	M	Male		43.0	PT	Percent	E	Estimated	G	Global		40.0		46.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	807.0	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2018.0	F	Female		41.0	PT	Percent	E	Estimated	G	Global		36.0		48.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	807.0	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2018.0	M	Male		55.0	PT	Percent	E	Estimated	G	Global		48.0		65.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	818.0	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2018.0	F	Female		25.0	PT	Percent	E	Estimated	G	Global		23.0		28.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	818.0	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2018.0	M	Male		33.0	PT	Percent	E	Estimated	G	Global		29.0		37.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	834.0	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2018.0	F	Female		82.0	PT	Percent	E	Estimated	G	Global		74.0		89.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	834.0	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2018.0	M	Male		57.0	PT	Percent	E	Estimated	G	Global		50.0		63.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	854.0	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2018.0	F	Female		80.0	PT	Percent	E	Estimated	G	Global		65.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	854.0	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2018.0	M	Male		46.0	PT	Percent	E	Estimated	G	Global		37.0		54.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	858.0	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018.0	F	Female		73.0	PT	Percent	E	Estimated	G	Global		54.0	>	95.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	858.0	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018.0	M	Male		51.0	PT	Percent	E	Estimated	G	Global		35.0		69.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	860.0	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018.0	F	Female		68.0	PT	Percent	E	Estimated	G	Global		63.0		73.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	860.0	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018.0	M	Male		34.0	PT	Percent	E	Estimated	G	Global		31.0		38.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	887.0	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2018.0	F	Female		35.0	PT	Percent	E	Estimated	G	Global		22.0		55.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	887.0	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2018.0	M	Male		16.0	PT	Percent	E	Estimated	G	Global		9.0		27.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	894.0	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018.0	F	Female		83.0	PT	Percent	E	Estimated	G	Global		75.0		94.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	894.0	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018.0	M	Male		69.0	PT	Percent	E	Estimated	G	Global		61.0		80.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	4.0	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	4.0	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	24.0	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	24.0	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	51.0	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	51.0	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	44.0	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	44.0	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	50.0	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	50.0	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	52.0	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	52.0	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	112.0	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	112.0	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	84.0	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	84.0	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	204.0	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	204.0	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	68.0	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	68.0	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	70.0	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	70.0	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	72.0	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	72.0	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	108.0	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	108.0	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	116.0	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	116.0	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	120.0	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2000.0	F	Female	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	120.0	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2000.0	M	Male	<	1.0	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	68.0	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2010.0	F	Female		6.0	PT	Percent	E	Estimated	G	Global		5.0		6.0	2019.0
40.0	40.0	Access to anti-retroviral drug, by sex	34.0	Access to anti-retroviral drug, by sex	68.0	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2010.0	M	Male		5.0	PT	Percent	E	Estimated	G	Global		5.0		6.0	2019.0
