INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE_MODIFIER	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		5.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		5.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		11.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		8.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		8.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		25.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		21.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		21.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		42.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		25.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		25.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		23.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		20.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		20.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		15.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		16.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		9.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		9.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		9.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		7.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		7.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		17.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		22.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		15.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		15.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		17.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		14.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		13.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		41.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		22.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		22.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		11.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	44	Bahamas	BHS	-78.05111663	24.69546597	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		11.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		8.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		7.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		8.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		25.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		14.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		14.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		56.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		38.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		37.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		20.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		9.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		9.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		11.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		45.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		35.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		35.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		13.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		13.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		13.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		7.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		7.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		16.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		10.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		12.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		13.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		18.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		16.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		16.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		24.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		14.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over		14.1	PT	Percent	E	Estimated	G	Global	2019
