INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y_GE65	65 years old and over	_T	All areas	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over	R	Rural	0.6	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE15__R	Female, 15 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y_GE15	15 years old and over	R	Rural	0.3	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE15__R	Male, 15 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y25T44	25 to 44 years old	R	Rural	1.5	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y25T44__R	Female, 25 to 44 years old, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y25T44	25 to 44 years old	R	Rural	0.7000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y25T44__R	Male, 25 to 44 years old, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y45T54	45 to 54 years old	R	Rural	0.3	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y45T54__R	Female, 45 to 54 years old, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y45T54	45 to 54 years old	R	Rural	0.1999992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y55T64	55 to 64 years old	R	Rural	0.1999992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y55T64__R	Female, 55 to 64 years old, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y_GE65	65 years old and over	R	Rural	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE65__R	Female, 65 years old and over, rural	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over	U	Urban	0.4999992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE15__U	Female, 15 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y_GE15	15 years old and over	U	Urban	0.3	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE15__U	Male, 15 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y15T24	15 to 24 years old	U	Urban	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y15T24__U	Female, 15 to 24 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y25T44	25 to 44 years old	U	Urban	1.3000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y25T44__U	Female, 25 to 44 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y25T44	25 to 44 years old	U	Urban	0.6	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y25T44__U	Male, 25 to 44 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y45T54	45 to 54 years old	U	Urban	0.3	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y45T54__U	Female, 45 to 54 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y45T54	45 to 54 years old	U	Urban	0.3	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y55T64	55 to 64 years old	U	Urban	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y55T64	55 to 64 years old	U	Urban	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	Y_GE65	65 years old and over	U	Urban	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE65__U	Female, 65 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	M	Male	Y_GE65	65 years old and over	U	Urban	0.1000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Travel related to unpaid care work is not included.	Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE65__U	Male, 65 years old and over, urban	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y12T24	12 to 24 years old	_T	All areas	1.5461615999999998	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y12T24___T	Female, 12 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y12T24	12 to 24 years old	_T	All areas	0.5783472000000001	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y12T24___T	Male, 12 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y_GE12	12 years old and over	_T	All areas	1.57122	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y_GE12	12 years old and over	_T	All areas	0.6809016	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	0.8222927999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	0.1399944	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y15T24	15 to 24 years old	_T	All areas	0.6430727999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y15T24	15 to 24 years old	_T	All areas	0.0572135999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.2749328	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y25T44	25 to 44 years old	_T	All areas	2.997768	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y25T44	25 to 44 years old	_T	All areas	0.2273135999999999	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.1015279999999998	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y45T54	45 to 54 years old	_T	All areas	0.5538768000000001	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y45T54	45 to 54 years old	_T	All areas	0.9922896	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y45T54	45 to 54 years old	_T	All areas	0.0941736	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y45T54	45 to 54 years old	_T	All areas	0.6230784	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y55T64	55 to 64 years old	_T	All areas	0.9215136000000002	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y55T64	55 to 64 years old	_T	All areas	0.5782392000000001	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y55T64	55 to 64 years old	_T	All areas	0.1608528	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y55T64	55 to 64 years old	_T	All areas	0.3323712	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	Y_GE65	65 years old and over	_T	All areas	0.329424	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	Y_GE65	65 years old and over	_T	All areas	0.2865816	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	M	Male	Y_GE65	65 years old and over	_T	All areas	0.0952128	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	Y_GE65	65 years old and over	_T	All areas	0.2580048	HR_PER_DAY	Hours per day	C	Country Data	G	Global		Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	0.7000008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Unpaid care work includes ""Support non-hh members""."	Calculated by UNSD based on available country data from the Time Use Survey in China to apply ICATUS.	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2018	F	Female	Y_GE15	15 years old and over	_T	All areas	1.2333336	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid care work is not included.	Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	0.3333336	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	"Unpaid care work includes ""Support non-hh members""."	Calculated by UNSD based on available country data from the Time Use Survey in China to apply ICATUS.	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	False
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2018	M	Male	Y_GE15	15 years old and over	_T	All areas	0.4999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global	Travel related to unpaid care work is not included.	Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	True
I.1	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2018	F	Female	Y15T24	15 to 24 years old	_T	All areas	0.5666664	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.	2021	300	SL_DOM_TSPDCW			SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	True
