INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2002	F	Female	19.26	PT	Percent	C	Country Data	G	Global	Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2003	F	Female	19.85	PT	Percent	C	Country Data	G	Global	Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2007	F	Female	20.51	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2009	F	Female	20.75	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2004	F	Female	22.18	PT	Percent	C	Country Data	G	Global	Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2014	F	Female	22.92	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2011	F	Female	23.33	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2010	F	Female	23.44	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2012	F	Female	23.91	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2013	F	Female	24.38	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2019	F	Female	24.63	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2015	F	Female	25.84	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2016	F	Female	26.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2020	F	Female	26.33	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2017	F	Female	27.24	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2018	F	Female	27.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	F	Female	17.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2012	F	Female	33.83	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2001	F	Female	17.57	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2002	F	Female	19.57	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2006	F	Female	27.68	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2007	F	Female	28.96	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2019	F	Female	29.21	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2004	F	Female	30.69	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2012	F	Female	31.44	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2005	F	Female	31.96	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2013	F	Female	34.03	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2008	F	Female	34.73	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2009	F	Female	35.06	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2017	F	Female	35.32	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2016	F	Female	35.65	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2011	F	Female	35.72	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2015	F	Female	37.15	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2000	F	Female	38.59	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2018	F	Female	38.84	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continuous Employment Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2014	F	Female	39.42	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2010	F	Female	18.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	HIES - Household Income and Expenditure Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2000	F	Female	18.98	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2001	F	Female	23.44	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2004	F	Female	25.55	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2005	F	Female	26.26	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2002	F	Female	27.51	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2003	F	Female	28.35	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2010	F	Female	29.77	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2009	F	Female	29.99	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2012	F	Female	31.01	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2017	F	Female	31.99	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2006	F	Female	32.51	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2013	F	Female	32.75	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2011	F	Female	33.52	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2014	F	Female	33.76	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2007	F	Female	33.99	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	F	Female	35.68	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2019	F	Female	36.65	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2015	F	Female	38.79	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2016	F	Female	44.17	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - Integrated Household Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2002	F	Female	19.03	PT	Percent	C	Country Data	G	Global	Data reference period: April	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2012	F	Female	23.09	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2015	F	Female	23.97	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2017	F	Female	23.98	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2016	F	Female	25.27	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2019	F	Female	26.26	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	True
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2009	F	Female	26.76	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2003	F	Female	26.84	PT	Percent	C	Country Data	G	Global	Data reference period: April	LFS - Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2018	F	Female	26.89	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2006	F	Female	27.17	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2013	F	Female	27.31	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation	LFS - EU Labour Force Survey	2021	7300	IC_GEN_MGTL	SDG_0552_OCU_RT_A		SEX	F	Female	False
