INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_DETAIL_URL	SOURCE_YEAR
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2015		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	19.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2015		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	14.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2015		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	14.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2015		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	18.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	4.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	3.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	2.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	7.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	6.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	3.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2012		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	5.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	36.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	38.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	30.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	29.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	41.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	27.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	36.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2014		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	42.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	43.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	56.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	58.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y30T39	30 to 39 years old	PHY+SEX	Physical and sexual	31.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y40T49	40 to 49 years old	PHY+SEX	Physical and sexual	35.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	19.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	18.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	18.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	17.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	23.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	18.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	24.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	20.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	31.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	29.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	22.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	27.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	43.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	32.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	40.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2012		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	32.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	7.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	8.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	6.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	6.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	6.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	1.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	5.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	10.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	19.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	15.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	21.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	18.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	21.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	17.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	22.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2008		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	19.7	PT	Percent	C	Country Data	G	Global				2019
