INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	6.89	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2013 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2014	F	Female	Y_GE15	15 years old and over	_T	All areas	7.05	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2014 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over	_T	All areas	7.11	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2015 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over	_T	All areas	7.07	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2016 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2003	M	Male	Y_GE15	15 years old and over	_T	All areas	7.32	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2003 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2004	M	Male	Y_GE15	15 years old and over	_T	All areas	7.13	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2004 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2005	M	Male	Y_GE15	15 years old and over	_T	All areas	7.14	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2005 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2006	M	Male	Y_GE15	15 years old and over	_T	All areas	7.15	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2006 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2007	M	Male	Y_GE15	15 years old and over	_T	All areas	7.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2007 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	7.11	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2008 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2009	M	Male	Y_GE15	15 years old and over	_T	All areas	6.94	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2009 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2010	M	Male	Y_GE15	15 years old and over	_T	All areas	6.77	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2010 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2011	M	Male	Y_GE15	15 years old and over	_T	All areas	6.87	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2011 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2012	M	Male	Y_GE15	15 years old and over	_T	All areas	6.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2012 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	6.83	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2013 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2014	M	Male	Y_GE15	15 years old and over	_T	All areas	6.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2014 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2015	M	Male	Y_GE15	15 years old and over	_T	All areas	6.79	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2015 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2016	M	Male	Y_GE15	15 years old and over	_T	All areas	7.05	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2016 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2004	F	Female	Y_GE15	15 years old and over	_T	All areas	7.5	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Armenian Time Use Pilot Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	6.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Sample Survey in the Republic of Armenia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2004	M	Male	Y_GE15	15 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Armenian Time Use Pilot Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	51	Armenia	ARM	45.0	40.0	Northern Africa and Western Asia	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	5.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Sample Survey in the Republic of Armenia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2009	F	Female	Y20T74	20 to 74 years old	_T	All areas	6.0	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Danish Time-Use and Consumption Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2009	M	Male	Y20T74	20 to 74 years old	_T	All areas	6.15	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Danish Time-Use and Consumption Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2003	F	Female	Y_GE12	12 years old and over	_T	All areas	5.72	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2001	F	Female	Y_GE12	12 years old and over	_T	All areas	5.72	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2003	M	Male	Y_GE12	12 years old and over	_T	All areas	5.62	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2001	M	Male	Y_GE12	12 years old and over	_T	All areas	5.98	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2012	F	Female	Y20T74	20 to 74 years old	_T	All areas	5.87	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) 2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2006	F	Female	Y20T74	20 to 74 years old	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2012	M	Male	Y20T74	20 to 74 years old	_T	All areas	6.35	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) 2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2006	M	Male	Y20T74	20 to 74 years old	_T	All areas	6.55	HR	Hours	CA	Country Adjusted	G	Global	Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2013	F	Female	Y_GE10	10 years old and over	_T	All areas	8.17	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ethiopian Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2013	M	Male	Y_GE10	10 years old and over	_T	All areas	7.1	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ethiopian Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y_GE10	10 years old and over	_T	All areas	6.95	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y_GE10	10 years old and over	_T	All areas	6.0	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y_GE15	15 years old and over	_T	All areas	7.7	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y_GE15	15 years old and over	_T	All areas	6.76	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y15T24	15 to 24 years old	_T	All areas	5.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y15T24	15 to 24 years old	_T	All areas	4.58	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y25T44	25 to 44 years old	_T	All areas	8.81	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y25T44	25 to 44 years old	_T	All areas	8.25	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y45T54	45 to 54 years old	_T	All areas	9.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y45T54	45 to 54 years old	_T	All areas	8.16	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y55T64	55 to 64 years old	_T	All areas	8.06	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y55T64	55 to 64 years old	_T	All areas	7.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	F	Female	Y_GE65	65 years old and over	_T	All areas	6.37	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2014	M	Male	Y_GE65	65 years old and over	_T	All areas	5.76	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2005	F	Female	Y_GE15	15 years old and over	_T	All areas	7.3	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2005 - Cycle 19- Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	F	Female	Y_GE15	15 years old and over	_T	All areas	7.28	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2010 - Cycle 24- Time Use to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2015-2016 - Cycle 29 - Time Use to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2005	M	Male	Y_GE15	15 years old and over	_T	All areas	7.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2005 - Cycle 19- Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	M	Male	Y_GE15	15 years old and over	_T	All areas	7.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2010 - Cycle 24- Time Use to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2016	M	Male	Y_GE15	15 years old and over	_T	All areas	6.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the General Social Survey 2015-2016 - Cycle 29 - Time Use to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	GHA	-2.0	8.0	Sub-Saharan Africa	2009	F	Female	Y_GE18	18 years old and over	_T	All areas	8.6	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ghana Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	GHA	-2.0	8.0	Sub-Saharan Africa	2009	M	Male	Y_GE18	18 years old and over	_T	All areas	7.62	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ghana Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	GHA	-2.0	8.0	Sub-Saharan Africa	2009	F	Female	Y_GE10	10 years old and over	_T	All areas	7.5	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ghana Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	GHA	-2.0	8.0	Sub-Saharan Africa	2009	M	Male	Y_GE10	10 years old and over	_T	All areas	5.93	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Ghana Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2013	F	Female	Y_GE12	12 years old and over	_T	All areas	5.78	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Harmonised European Belgian Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2005	F	Female	Y_GE12	12 years old and over	_T	All areas	5.3	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey 2005 on the use of time in Belgium to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2000	F	Female	Y_GE12	12 years old and over	_T	All areas	5.58	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Belgian Time Use Survey 1999 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2013	M	Male	Y_GE12	12 years old and over	_T	All areas	5.48	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Harmonised European Belgian Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2005	M	Male	Y_GE12	12 years old and over	_T	All areas	5.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey 2005 on the use of time in Belgium to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	BEL	4.0	50.83333333	Europe and Northern America	2000	M	Male	Y_GE12	12 years old and over	_T	All areas	5.17	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Belgian Time Use Survey 1999 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2003	F	Female	Y20T74	20 to 74 years old	_T	All areas	8.45	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the HETUS to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2003	M	Male	Y20T74	20 to 74 years old	_T	All areas	7.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the HETUS to apply ICATUS.	2017	True
