INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	18.18	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	16.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	13.75	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	40.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	89.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	90.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	304	Greenland	GRL	-40.0	72.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	89.95	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	91.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	63.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	95.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	95.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	96.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	96.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	97.12	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	96.96	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	1990	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	97.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	98.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	1970	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	98.27	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	98.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	98.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	18.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	11.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	1981	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.29	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.29	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.56	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	99.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	22.59	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	22.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	438	Liechtenstein	LIE	9.53333333	47.26666666	Europe and Northern America	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	22.07	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	20.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	19.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	19.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	18.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	18.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.53	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	17.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	80.59	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	80.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	81.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	77.43	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	81.86	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	83.38	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	83.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	84.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	84.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2003	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	84.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	85.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	86.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	12.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	24.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
31	31	Educational attainment of the population aged 25 and older by sex	48	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_3T8	Upper secondary (ISCED 3) or higher	28.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017
