INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	SEX	SEX_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2003	2.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2004	2.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2005	2.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2006	3.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2007	3.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2008	2.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2009	2.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2010	2.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2011	2.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2012	1.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2013	1.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2014	1.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2015	1.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2016	1.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2017	1.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2018	1.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2019	1.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	F	Female	2020	1.4	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	F	Female	2012	3.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	F	Female	2017	5.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers	LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	F	Female	2008	4.5	PT	Percent	C	Country Data	G	Global	Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories.	HIES - Household Income and Expenditure Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	F	Female	2001	35.5	PT	Percent	C	Country Data	G	Global	Data reference period: November	PC - Population Census	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	F	Female	2006	30.5	PT	Percent	C	Country Data	G	Global	Data reference period: November	PC - Population Census	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	F	Female	1999	0.3	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	F	Female	2014	38.5	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	2012	52.0	PT	Percent	C	Country Data	G	Global		LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	2017	15.2	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers	LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	2018	12.0	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers	LFS - Labour Force Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	1991	45.6	PT	Percent	C	Country Data	G	Global	Nonstandard age group: Including ages 12-14	HIES - Living Conditions Monitoring Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	1996	43.2	PT	Percent	C	Country Data	G	Global	Nonstandard age group: Including ages 12-14	HIES - Living Conditions Monitoring Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	1998	39.4	PT	Percent	C	Country Data	G	Global	Nonstandard age group: Including ages 12-14, Data reference period: Average of 2 monthly points	HIES - Living Conditions Monitoring Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	1990	55.8	PT	Percent	C	Country Data	G	Global	Data reference period: August Age coverage - minimum age: 12 years old	PC - Census of Population and Housing	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	F	Female	2000	61.8	PT	Percent	C	Country Data	G	Global	Data reference period: October Age coverage - minimum age: 12 years old	PC - Census of Population and Housing	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1990	6.7	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1991	8.8	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1992	8.0	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1993	11.8	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1994	12.6	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1995	15.1	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Main cities or metropolitan areas Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	1997	14.2	PT	Percent	C	Country Data	G	Global	Data reference period: November Geographical coverage: Urban areas only Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2001	40.2	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2002	38.8	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2004	33.9	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2005	36.8	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2007	34.4	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2016	25.8	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2018	30.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Encuesta Continua de Empleo	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2003	33.9	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 10 years old	HIES - Encuesta de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2008	30.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Encuesta de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2009	29.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Encuesta de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2015	25.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Encuesta de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	F	Female	2020	27.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Encuesta de Hogares	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	F	Female	2015	17.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 16 years old	LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	F	Female	2017	2.6	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised	LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	F	Female	2018	1.2	PT	Percent	C	Country Data	G	Global	Employment definition: Including subsistence workers	LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	F	Female	2019	1.8	PT	Percent	C	Country Data	G	Global	Employment definition: Including subsistence workers	LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	F	Female	2000	14.8	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 10 years old	PC - Recensements de Population	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	F	Female	2005	45.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	F	Female	2012	31.1	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing	LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	True
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	F	Female	1993	2.0	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - General Household Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	F	Female	1994	1.7	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - General Household Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	F	Female	1995	1.5	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - General Household Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	F	Female	1996	1.4	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - General Household Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
I.5	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	F	Female	1997	1.4	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding both institutional population and armed forces and/or conscripts	LFS - General Household Survey	2021	800		EMP_2EMP_SEX_STE_NB_A		SEX	F	Female	False
