INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		F	Female	Y_GE15	15 years old and over	_T	All areas	3.936	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		M	Male	Y_GE15	15 years old and over	_T	All areas	2.496	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		F	Female	Y_GE10	10 years old and over	U	Urban	3.792	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		M	Male	Y_GE10	10 years old and over	U	Urban	2.4	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		F	Female	Y_GE10	10 years old and over	R	Rural	3.912	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		M	Male	Y_GE10	10 years old and over	R	Rural	2.448	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2002		F	Female	Y_GE10	10 years old and over	_T	All areas	4.242	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		F	Female	Y_GE10	10 years old and over	_T	All areas	3.816	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2002		M	Male	Y_GE10	10 years old and over	_T	All areas	2.5150008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013		M	Male	Y_GE10	10 years old and over	_T	All areas	2.4	HR_PER_DAY	Hours per day	C	Country Data	G	Global	"Unpaid domestic work includes ""Other activities in the fields of housekeeping and family care"" and ""travel related to other activities in regard to housekeeping and care of family members"" which are overlapping categories and (might) include a certain amount of time belonging to both categories (unpaid domestic work and unpaid care work as well)."	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2009		F	Female	Y_GE18	18 years old and over	_T	All areas	3.7167	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2009		M	Male	Y_GE18	18 years old and over	_T	All areas	1.0999992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2009		F	Female	Y_GE10	10 years old and over	_T	All areas	3.4666992	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2009		M	Male	Y_GE10	10 years old and over	_T	All areas	0.8500008	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y55T64	55 to 64 years old	U	Urban	5.2833	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y55T64	55 to 64 years old	U	Urban	2.1	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y55T64	55 to 64 years old	R	Rural	5.6667	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y55T64	55 to 64 years old	R	Rural	2.2833	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y55T64	55 to 64 years old	_T	All areas	5.3500008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y55T64	55 to 64 years old	_T	All areas	2.1333	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y45T54	45 to 54 years old	U	Urban	4.95	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y45T54	45 to 54 years old	U	Urban	1.8	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y45T54	45 to 54 years old	R	Rural	5.1499992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y45T54	45 to 54 years old	R	Rural	1.8667008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y45T54	45 to 54 years old	_T	All areas	4.9999992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y45T54	45 to 54 years old	_T	All areas	1.8166992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y25T44	25 to 44 years old	U	Urban	4.2166992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y25T44	25 to 44 years old	U	Urban	1.4667	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y25T44	25 to 44 years old	R	Rural	5.0332992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y25T44	25 to 44 years old	R	Rural	1.4500008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y25T44	25 to 44 years old	_T	All areas	4.3666992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y25T44	25 to 44 years old	_T	All areas	1.4833008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y15T24	15 to 24 years old	U	Urban	1.2	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y15T24	15 to 24 years old	U	Urban	0.4666992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y15T24	15 to 24 years old	R	Rural	2.2666992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y15T24	15 to 24 years old	R	Rural	1.4167008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y15T24	15 to 24 years old	_T	All areas	1.3666992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y15T24	15 to 24 years old	_T	All areas	0.7000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE65	65 years old and over	U	Urban	4.4667	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE65	65 years old and over	U	Urban	2.1333	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE65	65 years old and over	R	Rural	4.9999992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE65	65 years old and over	R	Rural	2.8000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE65	65 years old and over	_T	All areas	4.6333008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE65	65 years old and over	_T	All areas	2.3167008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE15	15 years old and over	U	Urban	4.2333	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE15	15 years old and over	U	Urban	1.5832992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE15	15 years old and over	R	Rural	4.9000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE15	15 years old and over	R	Rural	2.0332992	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE15	15 years old and over	_T	All areas	4.35	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE15	15 years old and over	_T	All areas	1.6833	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE10	10 years old and over	U	Urban	4.0167	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE10	10 years old and over	U	Urban	1.5333	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE10	10 years old and over	R	Rural	4.7500008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE10	10 years old and over	R	Rural	1.95	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		F	Female	Y_GE10	10 years old and over	_T	All areas	4.2	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014		M	Male	Y_GE10	10 years old and over	_T	All areas	1.6000008	HR_PER_DAY	Hours per day	C	Country Data	G	Global	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y55T64	55 to 64 years old	_T	All areas	4.0762296	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y55T64	55 to 64 years old	_T	All areas	0.5051184	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y45T54	45 to 54 years old	_T	All areas	4.3214304	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y45T54	45 to 54 years old	_T	All areas	0.5037144	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y25T44	25 to 44 years old	_T	All areas	5.3321592	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y25T44	25 to 44 years old	_T	All areas	0.6944496	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y15T24	15 to 24 years old	_T	All areas	3.4544376	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y15T24	15 to 24 years old	_T	All areas	0.427836	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y_GE65	65 years old and over	_T	All areas	3.4544376	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y_GE65	65 years old and over	_T	All areas	0.7055544	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y_GE15	15 years old and over	U	Urban	3.94668	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y_GE15	15 years old and over	U	Urban	0.6948072	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y_GE15	15 years old and over	R	Rural	4.6277856	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y_GE15	15 years old and over	R	Rural	0.4221792	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		F	Female	Y_GE15	15 years old and over	_T	All areas	4.2640848	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
1	1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014		M	Male	Y_GE15	15 years old and over	_T	All areas	0.5658024	HR_PER_DAY	Hours per day	CA	Country Adjusted	G	Global		2019
