INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.35587	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.33005	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.57487	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.631	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	91.24403	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	82.94837	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	85.53663	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	85.9556	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	85.64122	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	87.61919	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	88.36092	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	88.62465	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	88.93866	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	89.38932	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	89.86957	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	90.28429	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	91.1971	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2001	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	97.89708	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.35955	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.45579	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.35829	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2000	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	58.55489	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	64.2124	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	81.32467	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	81.09165	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2006	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	93.07929	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	93.59755	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	93.84373	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	93.7161	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	94.13188	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2014	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.02565	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2015	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.37944	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	95.6607	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	25.41249	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	24.63092	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	98.45747	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	98.97808	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.64556	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.51738	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.5506	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.56667	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	1996	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	73.27352	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2007	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	82.79478	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2002	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	94.17335	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	1995	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	96.48263	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	1990	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.42611	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	98.34358	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	98.60759	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	AGG_1T8	Primary (ISCED 1) or higher	99.16474	PT	Percent	C	Country Data	G	Global	2021	5600			EA_1t8_AG25t99, EA_1t8_AG25t99_F, EA_1t8_AG25t99_M	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	False
