INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2013	M	Male	Y_GE14	14 years old and over	90.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2014	M	Male	Y_GE14	14 years old and over	87.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	388	Jamaica	JAM	-77.5	18.25	Latin America and the Caribbean	2010	M	Male	Y_GE14	14 years old and over	25.42	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	388	Jamaica	JAM	-77.5	18.25	Latin America and the Caribbean	2011	M	Male	Y_GE14	14 years old and over	34.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	388	Jamaica	JAM	-77.5	18.25	Latin America and the Caribbean	2012	M	Male	Y_GE14	14 years old and over	30.98	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	388	Jamaica	JAM	-77.5	18.25	Latin America and the Caribbean	2014	M	Male	Y_GE14	14 years old and over	36.58	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE14	Male, 14 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	79.49	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	83.45	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	81.64	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	462	Maldives	MDV	73.0	3.25	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	26.53	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	784	United Arab Emirates	ARE	54.0	24.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	85.0	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	F	Female	Y_GE15	15 years old and over	78.4	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE15	Female, 15 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	F	Female	Y_GE15	15 years old and over	82.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE15	Female, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	F	Female	Y_GE15	15 years old and over	82.15	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE15	Female, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	784	United Arab Emirates	ARE	54.0	24.0	Northern Africa and Western Asia	2012	F	Female	Y_GE15	15 years old and over	83.2	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE15	Female, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2011	M	Male	Y_GE15	15 years old and over	80.6	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE15	Male, 15 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	36	Australia	AUS	133.0	-27.0	Australia and New Zealand	2013	M	Male	Y_GE15	15 years old and over	84.14	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE15	Male, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2012	M	Male	Y_GE15	15 years old and over	81.16	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE15	Male, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	784	United Arab Emirates	ARE	54.0	24.0	Northern Africa and Western Asia	2012	M	Male	Y_GE15	15 years old and over	85.63	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE15	Male, 15 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	31.71	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	39.65	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	46.91	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	54.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	59.02	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE16	16 years old and over	80.3	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2010	F	Female	Y_GE16	16 years old and over	29.37	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2011	F	Female	Y_GE16	16 years old and over	37.25	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2012	F	Female	Y_GE16	16 years old and over	44.87	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2013	F	Female	Y_GE16	16 years old and over	51.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2014	F	Female	Y_GE16	16 years old and over	56.51	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	F	Female	Y_GE16	16 years old and over	79.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE16	Female, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2010	M	Male	Y_GE16	16 years old and over	34.98	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2011	M	Male	Y_GE16	16 years old and over	42.97	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2012	M	Male	Y_GE16	16 years old and over	49.76	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2013	M	Male	Y_GE16	16 years old and over	57.94	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	112	Belarus	BLR	28.0	53.0	Europe and Northern America	2014	M	Male	Y_GE16	16 years old and over	62.59	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	M	Male	Y_GE16	16 years old and over	81.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE16	Male, 16 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	50.56	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	61.91	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	63.3	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	64.75	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	81.85	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	81.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	82.35	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	84.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	45.51	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	51.65	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	55.07	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	59.87	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	65.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	68.02	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	70.58	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	72.64	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	75.19	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	76.5	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	78.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	80.0	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	86.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	88.71	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	89.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	91.51	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	80.1	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	77.82	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	81.44	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	81.92	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	53.68	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	54.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	55.83	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	58.46	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	93.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	94.82	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	96.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	352	Iceland	ISL	-18.0	65.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	96.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	69.85	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	74.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	76.92	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	78.25	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	46.23	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y16T74	16 to 74 years old	47.98	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	False
