INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	2017	F	Female	Y20T24	20 to 24 years old	2.2	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	2017	F	Female	Y20T24	20 to 24 years old	0.1	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	2017	F	Female	Y20T24	20 to 24 years old	6.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	10.7	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2018	2018	F	Female	Y20T24	20 to 24 years old	2.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	2018	F	Female	Y20T24	20 to 24 years old	3.8	PT	Percent	C	Country Data	G	Global		ENSANUT	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	7.5	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	5.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	17.0	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	7.2	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	408	Democratic People's Republic of Korea	PRK	127.1803633	40.1462645	Eastern and South-Eastern Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	1.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	12.7	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	15.9	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2018	2018	F	Female	Y20T24	20 to 24 years old	3.8	PT	Percent	C	Country Data	G	Global		ENADID	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.9	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2018	2018	F	Female	Y20T24	20 to 24 years old	1.9	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.5	PT	Percent	C	Country Data	G	Global		ENPSF	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	15.7	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	2018	F	Female	Y20T24	20 to 24 years old	2.5	PT	Percent	C	Country Data	G	Global		ENDES	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018	2018	F	Female	Y20T24	20 to 24 years old	8.8	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2018	2018	F	Female	Y20T24	20 to 24 years old	2.0	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018	2018	F	Female	Y20T24	20 to 24 years old	5.2	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2019	2019	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2019	2019	F	Female	Y20T24	20 to 24 years old	15.5	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2019	2019	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2019	2019	F	Female	Y20T24	20 to 24 years old	24.2	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2019	2019	F	Female	Y20T24	20 to 24 years old	4.8	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2019	2019	F	Female	Y20T24	20 to 24 years old	7.9	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	678	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	2019	2019	F	Female	Y20T24	20 to 24 years old	5.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2019	2019	F	Female	Y20T24	20 to 24 years old	8.8	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2019	2019	F	Female	Y20T24	20 to 24 years old	1.2	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2019	2019	F	Female	Y20T24	20 to 24 years old	8.6	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2019	2019	F	Female	Y20T24	20 to 24 years old	5.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2019	2019	F	Female	Y20T24	20 to 24 years old	3.0	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2019	2019	F	Female	Y20T24	20 to 24 years old	0.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2019	2019	F	Female	Y20T24	20 to 24 years old	0.2	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global	Estimated from marriage registry data, refers to formal, registered marriages only	Singapore Department of Statistics	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2020	2020	F	Female	Y20T24	20 to 24 years old	16.8	PT	Percent	C	Country Data	G	Global		Health and Demographic Survey	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2012	2011-2012	F	Female	Y20T24	20 to 24 years old	0.2	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012	2011-2012	F	Female	Y20T24	20 to 24 years old	7.6	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2012	2011-2012	F	Female	Y20T24	20 to 24 years old	9.7	PT	Percent	C	Country Data	G	Global		ENDESA	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	178	Congo	COG	15.22052612	-0.840544119	Sub-Saharan Africa	2015	2014-2015	F	Female	Y20T24	20 to 24 years old	6.9	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2015	2014-2015	F	Female	Y20T24	20 to 24 years old	0.4	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2016	2015-2016	F	Female	Y20T24	20 to 24 years old	7.9	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2016	2015-2016	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	84	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2016	2015-2016	F	Female	Y20T24	20 to 24 years old	6.3	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2016	2015-2016	F	Female	Y20T24	20 to 24 years old	6.6	PT	Percent	C	Country Data	G	Global		NFHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2016	2015-2016	F	Female	Y20T24	20 to 24 years old	5.2	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2017	2016-2017	F	Female	Y20T24	20 to 24 years old	4.2	PT	Percent	C	Country Data	G	Global		ALCS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2017	2016-2017	F	Female	Y20T24	20 to 24 years old	2.8	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017	2016-2017	F	Female	Y20T24	20 to 24 years old	2.1	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2017	2016-2017	F	Female	Y20T24	20 to 24 years old	0.0	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2018	2016-2018	F	Female	Y20T24	20 to 24 years old	8.0	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2018	2017-2018	F	Female	Y20T24	20 to 24 years old	1.4	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2018	2017-2018	F	Female	Y20T24	20 to 24 years old	8.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2018	2017-2018	F	Female	Y20T24	20 to 24 years old	9.4	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2018	2017-2018	F	Female	Y20T24	20 to 24 years old	1.5	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	2017-2018	F	Female	Y20T24	20 to 24 years old	3.6	PT	Percent	C	Country Data	G	Global		DHS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
