INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	SEX	SEX_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2004	25.82	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2008	21.41	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2009	22.54	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2010	21.69	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2011	21.67	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2012	22.26	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2013	22.21	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2014	22.81	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2005	23.86	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2006	22.78	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2017	26.97	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2018	26.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	M	Male	2019	28.91	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	True
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2004	37.2	PT	Percent	C	Country Data	G	Global	Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2008	32.37	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2009	33.79	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2010	32.79	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2011	32.1	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2012	33.28	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2013	33.17	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2014	34.17	PT	Percent	C	Country Data	G	Global	Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2005	35.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2006	34.48	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2017	37.33	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2018	37.79	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2019	39.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas	ARG - LFS - Encuesta Permanente de Hogares (Urbano)	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	True
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2015	42.62	PT	Percent	C	Country Data	G	Global	Data reference period: April | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	True
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2014	38.66	PT	Percent	C	Country Data	G	Global	Data reference period: November | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2013	44.92	PT	Percent	C	Country Data	G	Global	Data reference period: October | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2010	52.37	PT	Percent	C	Country Data	G	Global	Data reference period: October | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2011	46.91	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	F	Female	2012	50.17	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2015	22.75	PT	Percent	C	Country Data	G	Global	Data reference period: April | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	True
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2014	20.96	PT	Percent	C	Country Data	G	Global	Data reference period: November | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2013	23.12	PT	Percent	C	Country Data	G	Global	Data reference period: October | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2010	27.86	PT	Percent	C	Country Data	G	Global	Data reference period: October | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2011	19.45	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	M	Male	2012	24.25	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	M	Male	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2015	29.36	PT	Percent	C	Country Data	G	Global	Data reference period: April | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	True
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2014	27.08	PT	Percent	C	Country Data	G	Global	Data reference period: November | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2013	30.8	PT	Percent	C	Country Data	G	Global	Data reference period: October | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2010	36.7	PT	Percent	C	Country Data	G	Global	Data reference period: October | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old	GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2011	28.49	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	_T	Both sexes or no breakdown by sex	2012	33.78	PT	Percent	C	Country Data	G	Global		GTM - LFS - Encuesta Nacional de Empleo e Ingresos	2021	2300		EMP_PTER_SEX_RT_A		SEX	_T	Both sexes or no breakdown by sex	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2000	29.86	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2001	30.84	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2002	29.9	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2003	28.61	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2004	28.56	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2005	28.77	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2006	28.55	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2007	28.81	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	F	Female	2008	28.85	PT	Percent	C	Country Data	G	Global	Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts	AZE - LFS - Labour Force Survey	2021	2300		EMP_PTER_SEX_RT_A		SEX	F	Female	False
