INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.19	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2006	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.28	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2008	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.35	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.43	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.32	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.36	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1970	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.79	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:09	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.66	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:09	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1973	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.63	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1974	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.61	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1975	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.57	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1977	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.57	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1978	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.55	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1979	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.61	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.76	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1983	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.68	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1984	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.67	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1985	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.7	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1986	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.71	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1994	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.5	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.79	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.7	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.6	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.55	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.29	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.54	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2016	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.55	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1972	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1973	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.02	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1974	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.08	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1975	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.04	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1976	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.05	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1977	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.05	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1985	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.09	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1996	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.15	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1997	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.17	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1998	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.16	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.18	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.11	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.14	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.06	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2008	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.15	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.17	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.24	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.18	RO	Ratio	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.17	RO	Ratio	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.2	RO	Ratio	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	1971	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.0	RO	Ratio	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:09	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
