INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2008	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2007	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2006	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2014	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2013	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2012	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2011	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2010	F	Female	5.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2009	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2008	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2007	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2006	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2005	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2004	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2015	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2014	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2013	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2012	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2011	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2010	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2009	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2008	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2007	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2006	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2005	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	132	Cabo Verde	CPV	-24.0	16.0	Sub-Saharan Africa	2013	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	132	Cabo Verde	CPV	-24.0	16.0	Sub-Saharan Africa	2012	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2015	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2014	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2009	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2008	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2007	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2006	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2005	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2004	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2015	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2014	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2013	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2012	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2011	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2010	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	703	Slovakia	SVK	19.5	48.66666666	Europe and Northern America	2009	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2015	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2014	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2013	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2012	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2011	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2010	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2009	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2008	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	702	Singapore	SGP	103.8	1.36666666	Eastern and South-Eastern Asia	2007	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2015	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2014	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2013	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2012	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2011	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2010	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2009	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2008	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2007	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2012	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2011	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2010	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2009	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2008	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2007	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	659	Saint Kitts and Nevis	KNA	-62.75	17.33333333	Latin America and the Caribbean	2011	F	Female	26.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	659	Saint Kitts and Nevis	KNA	-62.75	17.33333333	Latin America and the Caribbean	2009	F	Female	27.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2013	F	Female	30.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2012	F	Female	30.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2011	F	Female	28.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2010	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2009	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2008	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	646	Rwanda	RWA	30.0	-2.0	Sub-Saharan Africa	2007	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2014	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2013	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2012	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2011	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2010	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2009	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2008	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2007	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2015	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2014	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2013	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2012	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2011	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2010	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2009	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2008	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	642	Romania	ROU	25.0	46.0	Europe and Northern America	2007	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2014	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2013	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2012	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2011	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2010	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2009	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2008	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2007	F	Female	5.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	616	Poland	POL	20.0	52.0	Europe and Northern America	2015	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	616	Poland	POL	20.0	52.0	Europe and Northern America	2014	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	616	Poland	POL	20.0	52.0	Europe and Northern America	2013	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	616	Poland	POL	20.0	52.0	Europe and Northern America	2012	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2015	F	Female	76.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2014	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2013	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2012	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2011	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2010	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2015	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2014	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2013	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2012	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2011	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2010	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2009	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2008	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2007	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2006	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2015	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2014	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2013	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2012	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2011	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	834	United Republic of Tanzania	TZA	35.0	-6.0	Sub-Saharan Africa	2010	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2015	F	Female	29.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2014	F	Female	28.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2013	F	Female	28.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2012	F	Female	27.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2011	F	Female	27.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2010	F	Female	26.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2009	F	Female	26.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2008	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2007	F	Female	24.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2006	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2005	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2004	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	807	Northern Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2014	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	807	Northern Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2013	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	807	Northern Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2012	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	800	Uganda	UGA	32.0	1.0	Sub-Saharan Africa	2010	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	800	Uganda	UGA	32.0	1.0	Sub-Saharan Africa	2009	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2012	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2011	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2010	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2009	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2008	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2007	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	780	Trinidad and Tobago	TTO	-61.0	11.0	Latin America and the Caribbean	2015	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	780	Trinidad and Tobago	TTO	-61.0	11.0	Latin America and the Caribbean	2014	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	780	Trinidad and Tobago	TTO	-61.0	11.0	Latin America and the Caribbean	2013	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	780	Trinidad and Tobago	TTO	-61.0	11.0	Latin America and the Caribbean	2012	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2017
46	46	Share of female police officers	75	Share of female police officers	780	Trinidad and Tobago	TTO	-61.0	11.0	Latin America and the Caribbean	2011	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2017
