INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2011	F	Female	80.18825	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2012	F	Female	86.35106	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2013	F	Female	89.74456	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2014	F	Female	93.01367	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2015	F	Female	90.04306	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2016	F	Female	97.03653	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2017	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2018	F	Female	98.15481	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2003	F	Female	8.56741	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2004	F	Female	11.31619	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2005	F	Female	12.85304	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2006	F	Female	33.83005	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2008	F	Female	42.14056	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2009	F	Female	84.01507	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2010	F	Female	86.46482	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2011	F	Female	85.66731	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2009	F	Female	56.12744	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2011	F	Female	65.56219	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2008	F	Female	56.75762	PT	Percent	E	Estimated	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2010	F	Female	55.6903	PT	Percent	E	Estimated	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2016	F	Female	61.48497	PT	Percent	E	Estimated	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2008	F	Female	94.285	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2014	F	Female	87.88062	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2015	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2017	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2018	F	Female	95.78059	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2007	F	Female	95.50073	PT	Percent	E	Estimated	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2000	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2001	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2002	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2003	F	Female	98.60394	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2004	F	Female	99.69655	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2005	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2006	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2007	F	Female	97.79881	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2008	F	Female	99.37187	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2009	F	Female	98.95076	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2010	F	Female	99.98083	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2011	F	Female	97.8521	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2012	F	Female	97.47287	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2013	F	Female	98.28109	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2014	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2015	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2016	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2017	F	Female	98.14893	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2018	F	Female	98.13601	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2001	F	Female	53.46344	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2002	F	Female	52.28257	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2003	F	Female	65.09103	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2004	F	Female	66.12403	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2005	F	Female	63.09708	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2006	F	Female	62.2938	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2007	F	Female	51.46853	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2008	F	Female	52.2882	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2009	F	Female	51.83024	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2010	F	Female	52.13146	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2013	F	Female	80.0955	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2014	F	Female	82.55788	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2015	F	Female	86.1915	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2016	F	Female	89.1074	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2017	F	Female	86.14346	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2018	F	Female	85.84186	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2000	F	Female	87.76423	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2001	F	Female	88.94219	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2002	F	Female	91.5895	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2003	F	Female	91.07606	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2004	F	Female	91.44277	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2005	F	Female	90.80645	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2006	F	Female	92.94315	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2007	F	Female	92.20555	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2008	F	Female	96.93859	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2009	F	Female	96.19308	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2010	F	Female	97.05288	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2011	F	Female	98.83275	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2012	F	Female	98.25286	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2013	F	Female	96.95794	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2014	F	Female	97.57013	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2015	F	Female	99.19459	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2016	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2017	F	Female	99.99256	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2018	F	Female	100.0	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	True
II.1	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2000	F	Female	59.28529	PT	Percent	C	Country Data	G	Global	2021	3200	SE_PRE_PARTN			SEX	F	Female	False
