INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2010	M	Male	51.01	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2011	M	Male	53.28	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2013	M	Male	55.46	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2014	M	Male	54.56	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2015	M	Male	54.68	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2016	M	Male	54.76	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2017	M	Male	54.51	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2001	M	Male	51.55	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years oldData reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2012	M	Male	54.67	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years oldData reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2015	F	Female	72.92	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2000	F	Female	61.78	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2001	F	Female	63.94	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2002	F	Female	62.97	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2003	F	Female	63.6	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2004	F	Female	63.02	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2005	F	Female	64.25	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2006	F	Female	65.81	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2007	F	Female	65.8	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2008	F	Female	65.49	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2009	F	Female	67.74	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2010	F	Female	70.71	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2011	F	Female	71.28	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2012	F	Female	70.62	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2013	F	Female	71.72	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2014	F	Female	72.22	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2016	F	Female	73.37	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2017	F	Female	72.92	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2000	_T	Both sexes or no breakdown by sex	53.68	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	57.46	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	56.57	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2003	_T	Both sexes or no breakdown by sex	56.69	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	56.23	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	56.78	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	57.42	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	56.96	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	62.88	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	61.77	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	62.24	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	63.15	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	63.25	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	63.46	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	63.09	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.: Geographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	56.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	57.67	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	100	Bulgaria	BGR	25.0	43.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	60.21	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2002	M	Male	63.81	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2003	M	Male	64.04	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2004	M	Male	63.98	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2005	M	Male	64.08	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2006	M	Male	64.83	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2007	M	Male	65.46	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2008	M	Male	65.43	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2009	M	Male	66.63	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	2010	M	Male	66.8	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 65 years oldData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	1991	M	Male	61.88	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	1992	M	Male	62.87	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	1993	M	Male	63.49	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	124	Canada	CAN	-95.0	60.0	Europe and Northern America	1994	M	Male	63.38	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 72 years old; Repository: OECD:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
