INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE_MODIFIER	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	LOWER_BOUND_MODIFIER	LOWER_BOUND	UPPER_BOUND_MODIFIER	UPPER_BOUND	SOURCE_YEAR	isLatestValue
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2018	F	Female		77	PT	Percent	E	Estimated	G	Global		51.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2010	F	Female		41	PT	Percent	E	Estimated	G	Global		27.0		64.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2018	M	Male		38	PT	Percent	E	Estimated	G	Global		25.0		61.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2010	M	Male		24	PT	Percent	E	Estimated	G	Global		16.0		38.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2018	F	Female		90	PT	Percent	E	Estimated	G	Global		80.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2000	F	Female		39	PT	Percent	E	Estimated	G	Global		36.0		45.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2010	F	Female		63	PT	Percent	E	Estimated	G	Global		57.0		70.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2018	M	Male		88	PT	Percent	E	Estimated	G	Global		78.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2000	M	Male		45	PT	Percent	E	Estimated	G	Global		39.0		51.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2010	M	Male		65	PT	Percent	E	Estimated	G	Global		58.0		74.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2018	F	Female		60	PT	Percent	E	Estimated	G	Global		47.0		78.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2010	F	Female		23	PT	Percent	E	Estimated	G	Global		18.0		30.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2018	M	Male		51	PT	Percent	E	Estimated	G	Global		38.0		72.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2010	M	Male		17	PT	Percent	E	Estimated	G	Global		13.0		22.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	F	Female		62	PT	Percent	E	Estimated	G	Global		42.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2000	F	Female		2	PT	Percent	E	Estimated	G	Global	<	1.0		3.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2010	F	Female		20	PT	Percent	E	Estimated	G	Global		13.0		33.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	M	Male		55	PT	Percent	E	Estimated	G	Global		36.0		90.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0		2.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2010	M	Male		21	PT	Percent	E	Estimated	G	Global		13.0		35.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2018	F	Female		52	PT	Percent	E	Estimated	G	Global		43.0		62.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2010	F	Female		33	PT	Percent	E	Estimated	G	Global		26.0		41.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2018	M	Male		44	PT	Percent	E	Estimated	G	Global		36.0		52.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2010	M	Male		33	PT	Percent	E	Estimated	G	Global		25.0		40.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2018	F	Female		53	PT	Percent	E	Estimated	G	Global		43.0		68.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2010	F	Female		8	PT	Percent	E	Estimated	G	Global		7.0		10.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2018	M	Male		18	PT	Percent	E	Estimated	G	Global		14.0		23.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2010	M	Male		6	PT	Percent	E	Estimated	G	Global		5.0		7.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2018	F	Female		65	PT	Percent	E	Estimated	G	Global		50.0		85.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2010	F	Female		36	PT	Percent	E	Estimated	G	Global		28.0		47.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2018	M	Male		66	PT	Percent	E	Estimated	G	Global		51.0		86.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2010	M	Male		38	PT	Percent	E	Estimated	G	Global		29.0		49.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2018	F	Female		53	PT	Percent	E	Estimated	G	Global		40.0		72.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2010	F	Female		27	PT	Percent	E	Estimated	G	Global		20.0		36.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2018	M	Male		50	PT	Percent	E	Estimated	G	Global		37.0		67.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	232	Eritrea	ERI	38.11074289	16.12894644	Sub-Saharan Africa	2010	M	Male		33	PT	Percent	E	Estimated	G	Global		25.0		44.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2018	F	Female		67	PT	Percent	E	Estimated	G	Global		59.0		74.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2010	F	Female		35	PT	Percent	E	Estimated	G	Global		31.0		40.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2018	M	Male		55	PT	Percent	E	Estimated	G	Global		47.0		61.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2010	M	Male		28	PT	Percent	E	Estimated	G	Global		23.0		32.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	F	Female		76	PT	Percent	E	Estimated	G	Global		58.0		94.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2000	F	Female		26	PT	Percent	E	Estimated	G	Global		20.0		35.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2010	F	Female		65	PT	Percent	E	Estimated	G	Global		50.0		84.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	M	Male		76	PT	Percent	E	Estimated	G	Global		59.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2000	M	Male		28	PT	Percent	E	Estimated	G	Global		21.0		38.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2010	M	Male		63	PT	Percent	E	Estimated	G	Global		48.0		84.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	F	Female		75	PT	Percent	E	Estimated	G	Global		65.0		84.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2000	F	Female		63	PT	Percent	E	Estimated	G	Global		55.0		71.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2010	F	Female		66	PT	Percent	E	Estimated	G	Global		58.0		75.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	M	Male		85	PT	Percent	E	Estimated	G	Global		69.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2000	M	Male		73	PT	Percent	E	Estimated	G	Global		60.0		88.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2010	M	Male		88	PT	Percent	E	Estimated	G	Global		71.0	>	95.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2018	F	Female		34	PT	Percent	E	Estimated	G	Global		28.0		43.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2010	F	Female		11	PT	Percent	E	Estimated	G	Global		9.0		13.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2018	M	Male		30	PT	Percent	E	Estimated	G	Global		24.0		38.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2010	M	Male		12	PT	Percent	E	Estimated	G	Global		9.0		15.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2018	F	Female		65	PT	Percent	E	Estimated	G	Global		52.0		82.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2010	F	Female		22	PT	Percent	E	Estimated	G	Global		18.0		26.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2018	M	Male		74	PT	Percent	E	Estimated	G	Global		59.0		92.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	266	Gabon	GAB	11.78727747	-0.60687619	Sub-Saharan Africa	2010	M	Male		39	PT	Percent	E	Estimated	G	Global		33.0		47.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	F	Female		48	PT	Percent	E	Estimated	G	Global		41.0		56.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2010	F	Female		13	PT	Percent	E	Estimated	G	Global		11.0		16.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	M	Male		50	PT	Percent	E	Estimated	G	Global		43.0		58.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2010	M	Male		15	PT	Percent	E	Estimated	G	Global		12.0		18.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	F	Female		37	PT	Percent	E	Estimated	G	Global		30.0		48.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2010	F	Female		11	PT	Percent	E	Estimated	G	Global		9.0		14.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	M	Male		17	PT	Percent	E	Estimated	G	Global		14.0		22.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2010	M	Male		11	PT	Percent	E	Estimated	G	Global		9.0		14.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2018	F	Female		74	PT	Percent	E	Estimated	G	Global		66.0		84.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2010	F	Female		67	PT	Percent	E	Estimated	G	Global		59.0		76.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2000	F	Female		66	PT	Percent	E	Estimated	G	Global		57.0		77.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2018	M	Male		81	PT	Percent	E	Estimated	G	Global		64.0	>	95.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2010	M	Male		65	PT	Percent	E	Estimated	G	Global		52.0		78.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2000	M	Male		69	PT	Percent	E	Estimated	G	Global		57.0		84.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2018	F	Female		40	PT	Percent	E	Estimated	G	Global		34.0		47.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2010	F	Female		13	PT	Percent	E	Estimated	G	Global		11.0		15.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2018	M	Male		25	PT	Percent	E	Estimated	G	Global		21.0		30.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2010	M	Male		18	PT	Percent	E	Estimated	G	Global		15.0		21.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2018	F	Female		38	PT	Percent	E	Estimated	G	Global		35.0		42.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	F	Female		20	PT	Percent	E	Estimated	G	Global		19.0		22.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2018	M	Male		47	PT	Percent	E	Estimated	G	Global		43.0		52.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	M	Male		28	PT	Percent	E	Estimated	G	Global		25.0		31.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	F	Female		50	PT	Percent	E	Estimated	G	Global		42.0		59.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2000	F	Female	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2010	F	Female		19	PT	Percent	E	Estimated	G	Global		17.0		22.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	M	Male		30	PT	Percent	E	Estimated	G	Global		25.0		35.0	2019	True
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2000	M	Male	<	1	PT	Percent	E	Estimated	G	Global	<	1.0	<	1.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2010	M	Male		23	PT	Percent	E	Estimated	G	Global		19.0		26.0	2019	False
40	40	Access to anti-retroviral drug, by sex	34	Access to anti-retroviral drug, by sex	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2018	F	Female		78	PT	Percent	E	Estimated	G	Global		68.0		88.0	2019	True
