INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	isLatestValue
47	47	Share of female judges	76	Share of female judges	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2013	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2014	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2015	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2016	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2017	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2009	F	Female	62	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2010	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2011	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2012	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2013	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2008	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2009	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2010	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2011	F	Female	57	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2012	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2013	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2014	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2015	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2016	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2017	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2014	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2015	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2016	F	Female	100	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2017	F	Female	100	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2006	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2007	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2008	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2009	F	Female	49	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2010	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2011	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2006	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2007	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2008	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2009	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2010	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2011	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2012	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2013	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2015	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	234	Faroe Islands	FRO	-7.122044325	62.21228119	Europe and Northern America	2014	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2005	F	Female	40	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2006	F	Female	41	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2007	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2008	F	Female	44	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2009	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2010	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2011	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2012	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2013	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2014	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2015	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2016	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2012	F	Female	65	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2013	F	Female	66	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2014	F	Female	67	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2015	F	Female	68	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2007	F	Female	49	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2008	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2009	F	Female	53	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2010	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2011	F	Female	49	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2012	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2014	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2015	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2016	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2017	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2004	F	Female	31	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2006	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2008	F	Female	36	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2010	F	Female	38	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2012	F	Female	40	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2014	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2016	F	Female	44	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2010	F	Female	65	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2007	F	Female	34	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2008	F	Female	36	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2009	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2011	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2009	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2010	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2011	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2012	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2013	F	Female	38	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2014	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2015	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2011	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2015	F	Female	53	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2007	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2008	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2009	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2010	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2011	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2012	F	Female	26	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2013	F	Female	25	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2004	F	Female	71	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2005	F	Female	70	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2006	F	Female	70	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2007	F	Female	70	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2008	F	Female	70	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2009	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2010	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2011	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2012	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2013	F	Female	68	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2014	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2015	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2016	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2017	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2004	F	Female	26	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2005	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2006	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2007	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2008	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2009	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2013	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2017	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2010	F	Female	24	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2011	F	Female	26	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2012	F	Female	26	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2011	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2005	F	Female	41	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2006	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2007	F	Female	41	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2008	F	Female	44	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2009	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2010	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2011	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2012	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2013	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2014	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2015	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2016	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2017	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2004	F	Female	13	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2005	F	Female	14	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2006	F	Female	14	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2007	F	Female	15	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2008	F	Female	15	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2009	F	Female	16	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2010	F	Female	17	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2011	F	Female	17	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2012	F	Female	18	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2013	F	Female	18	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2014	F	Female	19	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2013	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2014	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2015	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2013	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2014	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2010	F	Female	29	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2011	F	Female	29	PT	Percent	C	Country Data	G	Global	2019	False
