INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	30.34759	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	27.44604	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2004	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	3.91474	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	28.20566	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	29.38723	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	30.61776	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	31.74045	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	32.15628	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	32.71225	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	32.98514	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	32.80339	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	33.26115	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	33.76272	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	36.38061	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	92	British Virgin Islands	VGB	-64.63294223	18.42256578	Latin America and the Caribbean	1991	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	13.75691	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	1992	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	6.93041	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.64611	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	14.67351	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	15.26452	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	15.54006	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	15.90557	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	16.68376	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.09805	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.37306	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.22698	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.76323	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.74193	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	17.73858	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2002	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	5.29554	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.95612	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.40052	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	12.43899	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	1991	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	39.1	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2001	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	34.94228	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2006	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	42.42159	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2011	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	47.32173	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2012	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	47.03415	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2014	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	45.79953	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2015	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	44.1959	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2016	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	46.10203	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	True
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	8.88712	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2002	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.26114	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.41286	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.87958	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.97431	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2006	_T	Both sexes or no breakdown by sex	AGG_4T8	Post-secondary (ISCED 4) or higher	10.31973	PT	Percent	C	Country Data	G	Global	2021	5400			EA_4t8_AG25t99, EA_4t8_AG25t99_F, EA_4t8_AG25t99_M, EA_4t8_AG25t99_gpia	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	False
