INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Persons who are ineligible for the social insurance system can potentially receive employer liability or social assistance benefits. Under a 1961 law (Maternity Benefit Act No. 53), employers provide maternity benefits to employees in factories and establishments not covered by the Employees' State Insurance Act of 1948. In addition, the Government provides the Jannani Siraksha Yojana cash maternity grant of INR 600 to 1,400, depending on the geographic area, to needy women aged 19 or older who give birth in a government facility. The grant is limited to two live births in states designated as high performing.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	67 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; A maternity grant is paid if leaving employment because of pregnancy. The grant is a lump sum of one month's benefit for each year of contributions paid.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2017	35	Other	C	Country Data	G	Global	A flat rate of €230 per week with no dependants is paid for 26 weeks, then the insured is entitled to a further 16 weeks of unpaid maternity leave after confinement.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	833	Isle of Man	IMN	-4.538190305	54.22880901	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	90 Percent.; A flat-rate amount is paid for self-employed women. In addition to the maternity benefit, a maternity payment consisting of a lump sum of £500 (£250 if the mother or her partner has received a maternity payment within the last three years) is paid for each child.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	80 Percent.; Parental leave benefit of 30% of the employee's average daily earnings is paid for ten months.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2017	35	Other	C	Country Data	G	Global	Household workers and certified exporters are covered under the social insurance system. The benefit is equal to the national weekly minimum wage (JMD 5,600 as of November 2016). All other employees receive 100% of earnings for eight weeks, paid by the employer.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	67 Percent.; The National Treasury covers 16.4% of the cost of cash benefits provided by the Employee's Health Insurance. In addition to the maternity benefit, a child-care allowance consisting of a lump sum of JPY 420,000 is paid.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	832	Jersey	JEY	-2.136773508	49.22353354	Europe and Northern America	2017	35	Other	C	Country Data	G	Global	A weekly flat rate of £199.99 is paid for up to 18 weeks (November 2016). In addition to the maternity allowance, a maternity grant is paid for the birth or adoption of a child. The benefit is a lump sum of £599.97 (November 2016).	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition to the maternity benefit, a benefit based on one of the parents' average monthly earnings in the last 24 months is paid from the end of the paid maternity leave period until the child reaches age 1.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2017	14	Less than 66.6%	C	Country Data	G	Global	25 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2017	35	Other	C	Country Data	G	Global	100% of the insured's average monthly wage is paid for the first 10 working days; 10 times the basic rate from the 11th day up to 126 calendar days before and after the expected date of birth. The basic rate is KGS 100 per month.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a birth grant is paid consisting of a lump sum of 60% of the insured's average monthly insured earnings in the six months before birth.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	80 Percent.; Parents' benefit is paid to parents already caring for a child aged 1 to 5. The size of the benefit depends on the chosen duration of the benefit: 60% of the insured's average monthly earnings is paid until the child reaches age 1; or 43.75% of the insured's average monthly earnings until the child reaches age 1.5.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Cash benefits will be provided by the Social Security Act (art. 26), for a duration of ten weeks paid at two-thirds of previous earnings. However, this social security system has not been implemented yet. The entitlements set out in the labour code are still valid.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; According to art. 134 of the labour code (Order No. 24 of 1992, as amended in 2006), there is no legal obligation for employers to pay wages during maternity leave. However, the Labour Code Wages (Amendment) Order 2011 (LN No. 147 of 2011) sets out that workers in the textile, clothing, leather clothing and leather manufacturing industries are entitled to two weeks' paid maternity leave, and workers in the private security sector to six weeks' paid maternity leave and six weeks' unpaid maternity leave. Any other employee in neither of these named sectors shall be entitled to receive six weeks' paid maternity leave before confinement and six weeks' paid maternity leave after confinement. The benefit is paid for two children only.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Self-employed women are not covered by the employer liability programme. However, along with employees, self-employed women are eligible for pregnancy benefit and birth grant under the social insurance programme. The pregnancy benefit is LYD 3 per month starting from the fourth month of pregnancy, and the birth grant is a lump sum of LYD 25 for each birth.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	80 Percent.; Women who are ineligible for the maternity benefit can receive a lump sum maternity allowance of CHF 500 to 4,500, depending on the taxable income.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a child-care benefit of 100% of the insured's average earnings is paid to a parent caring for a child younger than age 1. A pregnancy grant is paid to unemployed women not entitled to the maternity benefit. ; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; A lump sum of €3,104.32 (November 2016) is paid for a 16-week maternity leave period to persons who have no loss of income while on maternity leave.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2017	14	Less than 66.6%	C	Country Data	G	Global	50 Percent.; If the insured does not qualify for the social insurance cash maternity benefits, the employer pays the benefit.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The employee can claim the benefit every three years.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2017	35	Other	C	Country Data	G	Global	For employees, 100% of the insured's previous weekly earnings are paid for 14 weeks by the employer; for unemployed women or self-employed women not entitled to the employer liability benefit, a flat rate of €89.10 is paid for 14 weeks. Employees are entitled to four additional unpaid weeks of maternity leave. Upon the expiry of the 18th week of leave, the employee can claim a four-week flat rate “maternity leave benefit” (€168.01 per week), which is provided by social insurance in one lump sum. If for any reason a woman does not avail herself of part of the maternity leave paid by the employer, she will be entitled to a maternity benefit for the weeks maternity leave was not taken (€89.01 per week for a maximum of 14 weeks paid by the Government).	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	90 Percent.; The benefit for the first and second child is paid for eight weeks before and eight weeks after the birth; for the third and subsequent children, eight weeks before and 18 weeks after the birth.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	Mongolia: 100%, 70%.; 100% for compulsory insured (employees) and 70% for voluntary insured (self-employed, informal sector workers, herders). The new legislation adopted in February 2017 increased a replacement rate for voluntary contributory maternity cash benefits to 100% of contributory earnings. The legal amendment will come into force on 1 January 2018.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; 100% of earnings are paid monthly either to the mother or the father during the maternity or paternity leave. For a self-employed person, the benefit is between 30% and the average covered earnings in the previous year for an employment relationship, depending on the months of employment. For unemployed persons registered at the employment agency and students the benefit is €63.50 per month.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	70 Percent.; Employees are also entitled to a maternity grant in the form of a lump sum benefit amounting to 50% of the monthly wage for a single birth; 75% for twins; or 100% for triplets or more.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Social insurance pays the employee's basic wage; the employer pays the remainder. ; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The employer liability benefit is paid for up to two births. In addition, workers covered by the provident fund receive a birth grant of NPR 7,500 for up to two births.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Self-employed persons who earn less than the equivalent of 10 hours a week at the highest adult minimum wage receive the minimum benefit. The minimum weekly benefit for self-employed persons is NZD $152.50 (gross) (November 2016). In addition, a maternity job seeker support may be paid to a single pregnant woman.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; If the worker is not entitled to social security benefits, the employer shall cover the full cost of benefit.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	14	Less than 66.6%	C	Country Data	G	Global	50 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	Norway: 80%, 100%.; System of paid parental leave (with no distinction between maternity and paternity leave) of 59 weeks or 49 weeks altogether. For the purpose of determining the length of maternity leave, the ten weeks of paid leave exclusively reserved for the father have been left out of consideration. The mother may use the remainder of 49 or 39 weeks, of which nine weeks are exclusively reserved for her, three before birth and six after. The beneficiary may decide whether to receive 100% of benefits for a shorter period (39 weeks) or 80% of benefits for a longer period (49 weeks). A maternity grant of NOK 44,190 is paid if the insured is not receiving a maternity benefit (November 2016).; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The benefit is paid not more than three times during the service of the employee with the employer.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The Constitution was amended in 2010 to devolve social and labour legislation to the provinces. Some provinces have passed legislation but maintain key features of existing federal programmes, and federal legislation is still in effect for provinces that have not yet passed legislation.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; If the worker is not entitled to social security benefits, the employer shall cover the full cost of benefit.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2017	35	Other	C	Country Data	G	Global	The 1981 Employment Act requires employers to provide sick leave and maternity leave to employees. A female employee is entitled to take maternity leave for a period necessary for hospitalization before confinement and six weeks after confinement. Maternity leave is unpaid. However, annual leave or sick leave credits, paid by the employer, may be used for maternity leave.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a maternity grant is paid as a lump sum.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The benefit is 100% of the insured's average daily covered earnings. Daily covered earnings are the sum of the six highest months of covered earnings in the 12 months before the six-month period (January-June, April-September, July-December, or October-March) in which the birth or miscarriage occurred, divided by 180. The benefit is paid for up to four births.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	Portugal: 100%, 80%; The benefit is paid for 120 or 150 days; of this, ten day are reserved for the father. For the purpose of determining the length of maternity leave, the ten days of paid leave exclusively reserved for the father have been left out of consideration. 100% of the average daily wages (if the parents opted for a leave period of 120 days) or 80% (if the parents opted for a 150-day leave period). Persons ineligible for the social insurance benefit may receive a social assistance benefit equivalent to 80% of the daily social benefit rate and paid for a 120 day parental leave period; 64% for a 150 day parental leave period. The social benefit rate is €419.22 per month (November 2016).	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	630	Puerto Rico	PRI	-66.47591017	18.22753799	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	85 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a childbirth grant equivalent to a lump sum of RUB 15,512.65 is paid. ; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Level of benefit: The employer pays the benefit for the first six weeks of maternity leave and is reimbursed by the social security for the last six weeks of maternity leave (Law No. 003 of 2016).	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	659	Saint Kitts and Nevis	KNA	-62.76628613	17.33994219	Latin America and the Caribbean	2017	14	Less than 66.6%	C	Country Data	G	Global	65 Percent.; The benefit is paid daily and is based on the insured's average weekly covered earnings divided by six. ; In addition, a maternity grant is paid as a lump sum.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	662	Saint Lucia	LCA	-60.96529553	13.89405601	Latin America and the Caribbean	2017	14	Less than 66.6%	C	Country Data	G	Global	65 Percent.; In addition, a maternity grant is paid as a lump sum.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	670	Saint Vincent and the Grenadines	VCT	-61.19024321	13.24627968	Latin America and the Caribbean	2017	14	Less than 66.6%	C	Country Data	G	Global	65 Percent.; In addition, a maternity grant is paid as a lump sum.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2017	15	At least 66.6%	C	Country Data	G	Global	Samoa: 100%, 66.7%.; The insured has two options: 100% of the insured's normal earnings paid for four weeks plus two weeks of unpaid leave; or 66.67% of earnings paid for six weeks.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	674	San Marino	SMR	12.46329038	43.93841766	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Duration: 100% of the insured's earnings is paid for five months. Thereafter, mothers can remain on leave and receive a benefit of 30% of earnings for one year and 20% for an additional six months, or they can return to work and take up to two hours of leave per day with full pay until the child is age 1.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	678	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2017	35	Other	C	Country Data	G	Global	Saudi Arabia: 50%, 100%; 50% if the employee has one to three years of service before the beginning of maternity leave; 100% with three years or more.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	35	Other	C	Country Data	G	Global	Level of benefit: 100% of earnings are paid for the first six months; 60% from the sixth to the ninth month; and 30% for the last three months.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	80 Percent.; 80% of the insured's full salary or SCR 2,380, whichever is lower, is paid for 14 weeks. The employer pays 20%.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
