INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2014	2014	Y15T49	15 to 49 years old	F	Female	41.2	PT	Percent	CA	Country Adjusted	G	Global		Ghana 2014 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2015	2015	Y15T49	15 to 49 years old	F	Female	46.2	PT	Percent	CA	Country Adjusted	G	Global		Ghana 2015 PMA2020 Round 4	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2016	2016	Y15T49	15 to 49 years old	F	Female	43.8	PT	Percent	CA	Country Adjusted	G	Global		Ghana 2016 PMA2020 Round 5	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2017	2017	Y15T49	15 to 49 years old	F	Female	46.0	PT	Percent	CA	Country Adjusted	G	Global		Ghana 2017 PMA2020 Round 6	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2018	2017-2018	Y15T49	15 to 49 years old	F	Female	56.7	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Jordan 2017-2018 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2002	2002	Y15T49	15 to 49 years old	F	Female	58.3	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Jordan 2002 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2007	2007	Y15T49	15 to 49 years old	F	Female	59.5	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Jordan 2007 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2009	2009	Y15T49	15 to 49 years old	F	Female	57.9	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Jordan 2009 Demographic and Health Survey (Interim)	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2012	2012	Y15T49	15 to 49 years old	F	Female	58.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Jordan 2012 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2018	2017-2018	Y15T49	15 to 49 years old	F	Female	45.5	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Niger 2017 Enquête Démographique et de Santé du Niger	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2006	2006	Y15T49	15 to 49 years old	F	Female	35.9	PT	Percent	CA	Country Adjusted	G	Global		Niger 2006 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2012	2012	Y15T49	15 to 49 years old	F	Female	40.9	PT	Percent	CA	Country Adjusted	G	Global		Niger 2012 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2016	2016	Y15T49	15 to 49 years old	F	Female	37.2	PT	Percent	CA	Country Adjusted	G	Global		Niger 2016 PMA2020 Round 1	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	2017	Y15T49	15 to 49 years old	F	Female	44.1	PT	Percent	CA	Country Adjusted	G	Global		Niger 2017 PMA2020 Round 2	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2019	2018-2019	Y15T49	15 to 49 years old	F	Female	53.1	PT	Percent	CA	Country Adjusted	G	Global	Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.	Kiribati 2018-2019 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2009	2009	Y15T49	15 to 49 years old	F	Female	35.8	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Kiribati 2009 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2019	2018-2019	Y15T49	15 to 49 years old	F	Female	60.0	PT	Percent	CA	Country Adjusted	G	Global	Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.	Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2010	2010	Y15T49	15 to 49 years old	F	Female	64.9	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Guinea-Bissau 2010 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2014	2014	Y15T49	15 to 49 years old	F	Female	55.7	PT	Percent	CA	Country Adjusted	G	Global		Guinea-Bissau 2014 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2019	2018-2019	Y15T49	15 to 49 years old	F	Female	2.1	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Somalia 2018-2019 Health and Demographic Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2019	2018-2019	Y15T49	15 to 49 years old	F	Female	29.6	PT	Percent	CA	Country Adjusted	G	Global	Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.	North Macedonia 2018-2019 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2011	2011	Y15T49	15 to 49 years old	F	Female	22.3	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	North Macedonia 2011 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2020	2019-2020	Y15T49	15 to 49 years old	F	Female	39.7	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Gambia 2019-2020 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2010	2010	Y15T49	15 to 49 years old	F	Female	29.4	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Gambia 2010 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2013	2013	Y15T49	15 to 49 years old	F	Female	26.7	PT	Percent	CA	Country Adjusted	G	Global		Gambia 2013 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	2018	Y15T49	15 to 49 years old	F	Female	37.6	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Gambia 2018 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2020	2019-2020	Y15T49	15 to 49 years old	F	Female	61.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	State of Palestine 2019-2020 MICS	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2010	2010	Y15T49	15 to 49 years old	F	Female	60.8	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	State of Palestine 2010 Family Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2014	2014	Y15T49	15 to 49 years old	F	Female	64.6	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	State of Palestine 2014 MICS	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2000	2000	Y15T49	15 to 49 years old	F	Female	73.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2001	2001	Y15T49	15 to 49 years old	F	Female	74.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2002	2002	Y15T49	15 to 49 years old	F	Female	74.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2003	2003	Y15T49	15 to 49 years old	F	Female	74.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2004	2004	Y15T49	15 to 49 years old	F	Female	74.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2005	2005	Y15T49	15 to 49 years old	F	Female	74.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2006	2006	Y15T49	15 to 49 years old	F	Female	75.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2007	2007	Y15T49	15 to 49 years old	F	Female	75.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2008	2008	Y15T49	15 to 49 years old	F	Female	75.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2009	2009	Y15T49	15 to 49 years old	F	Female	75.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2010	2010	Y15T49	15 to 49 years old	F	Female	75.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2011	2011	Y15T49	15 to 49 years old	F	Female	76.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2012	2012	Y15T49	15 to 49 years old	F	Female	76.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2013	2013	Y15T49	15 to 49 years old	F	Female	76.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2014	2014	Y15T49	15 to 49 years old	F	Female	76.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2015	2015	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2016	2016	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2017	2017	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2018	2018	Y15T49	15 to 49 years old	F	Female	76.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2019	2019	Y15T49	15 to 49 years old	F	Female	76.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2020	2020	Y15T49	15 to 49 years old	F	Female	76.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	1	World					2021	2021	Y15T49	15 to 49 years old	F	Female	76.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
