INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2010	F	Female	34.77	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2011	F	Female	36.06	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2012	F	Female	38.03	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2013	F	Female	39.82	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2014	F	Female	41.21	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2015	F	Female	42.05	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2016	F	Female	43.11	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2017	F	Female	45.11	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2005	F	Female	30.28	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1994	F	Female	23.84	PT	Percent	C	Country Data	G	Global		2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1993	M	Male	81.69	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2013	M	Male	88.69	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2014	M	Male	87.94	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2015	M	Male	88.5	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1992	M	Male	93.34	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 76 years or older, but bounded; Age coverage - minimum age: 16 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2000	M	Male	82.83	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 10 years old; Data reference period: November	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2001	M	Male	90.55	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 10 years old; Data reference period: November	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1996	M	Male	65.8	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1999	M	Male	81.64	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2010	M	Male	90.04	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1998	M	Male	81.21	PT	Percent	C	Country Data	G	Global	Data reference period: March	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2008	M	Male	80.84	PT	Percent	C	Country Data	G	Global	Data reference period: March	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2004	M	Male	85.92	PT	Percent	C	Country Data	G	Global	Data reference period: November	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2012	M	Male	74.76	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1999	M	Male	55.66	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1990	M	Male	56.12	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 14 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1993	M	Male	53.42	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 14 years old; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1995	M	Male	71.09	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1996	M	Male	71.45	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1997	M	Male	70.95	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1998	M	Male	70.41	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2000	M	Male	70.4	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2001	M	Male	71.98	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2002	M	Male	70.7	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2003	M	Male	70.63	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2004	M	Male	70.45	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2006	M	Male	68.14	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2007	M	Male	67.67	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2008	M	Male	66.86	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2009	M	Male	66.64	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2010	M	Male	66.99	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2011	M	Male	67.07	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2012	M	Male	66.26	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2013	M	Male	66.63	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2014	M	Male	66.89	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2015	M	Male	66.93	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2016	M	Male	67.14	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2017	M	Male	67.81	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2005	M	Male	68.29	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	1994	M	Male	71.09	PT	Percent	C	Country Data	G	Global		2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2005	_T	Both sexes or no breakdown by sex	49.52	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2000	_T	Both sexes or no breakdown by sex	29.6	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2003	_T	Both sexes or no breakdown by sex	29.95	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	30.11	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1993	_T	Both sexes or no breakdown by sex	47.89	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1994	_T	Both sexes or no breakdown by sex	48.88	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1995	_T	Both sexes or no breakdown by sex	47.92	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1996	_T	Both sexes or no breakdown by sex	46.6	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1998	_T	Both sexes or no breakdown by sex	46.0	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1999	_T	Both sexes or no breakdown by sex	47.52	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	46.97	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	47.93	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1990	_T	Both sexes or no breakdown by sex	50.38	PT	Percent	C	Country Data	G	Global	Data reference period: December | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1991	_T	Both sexes or no breakdown by sex	46.72	PT	Percent	C	Country Data	G	Global	Data reference period: December | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	1992	_T	Both sexes or no breakdown by sex	47.19	PT	Percent	C	Country Data	G	Global	Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2001	_T	Both sexes or no breakdown by sex	44.93	PT	Percent	C	Country Data	G	Global	Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2002	_T	Both sexes or no breakdown by sex	43.19	PT	Percent	C	Country Data	G	Global	Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	47.55	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	47.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	49.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	48.79	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	48.49	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	48.44	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	48.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	46.98	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	46.68	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	ab331582	Labour force participation rate for persons aged 15+, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2003	F	Female	13.62	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 64 years old; Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	F	Female	False
