INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1980	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.95	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1982	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1983	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1984	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1985	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1986	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1987	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1988	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1989	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1990	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1991	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1992	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1993	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1994	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1995	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1996	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1998	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2002	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2003	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2004	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.07	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2005	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.99	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.96	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2016	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:18	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.64	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1972	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.64	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1973	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.65	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1974	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.65	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1975	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.66	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1976	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.66	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:13	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1977	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.66	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:13	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1978	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.65	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:13	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1979	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.67	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:13	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1980	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.67	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.68	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1982	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.68	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1983	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.68	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1984	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.69	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1985	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.7	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1986	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.72	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1987	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.74	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:14	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1988	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.74	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1989	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.73	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1990	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.74	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1991	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.76	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1992	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.77	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1993	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.8	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1994	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.81	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1995	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.81	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:15	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1996	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.82	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1997	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.83	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1998	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.83	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.84	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2000	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.84	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2001	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.85	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2002	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.87	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2003	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:16	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.98	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.01	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.02	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.03	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.03	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.12	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.11	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.12	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:17	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	356	India	IND	77.0	20.0	Central and Southern Asia	2016	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	1.17	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:18	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.58	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
24	24	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	17	Gender parity index of the gross enrolment ratios in primary education	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1972	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	0.58	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:26:12	2017
