INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2020	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2018	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2020	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2020	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2018	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2020	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2018	45.45454	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2020	45.45454	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2020	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2018	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2020	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2020	50.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2020	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2020	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2018	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2020	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2018	83.33334	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2020	83.33334	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2020	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	419	Latin America and the Caribbean				Latin America and the Caribbean	2020	71.36364	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2018	27.27273	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2020	27.27273	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	432	Landlocked developing countries (LLDCs)					2020	79.80186	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2018	30.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2020	30.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2020	54.54546	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2018	33.33333	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2020	33.33333	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2020	58.33333	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2018	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
