INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	20.7	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	20.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2014	M	Male	Y15T24	15 to 24 years old	15.4	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2017	M	Male	Y15T24	15 to 24 years old	20.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2018	M	Male	Y15T24	15 to 24 years old	18.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2019	M	Male	Y15T24	15 to 24 years old	18.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2014	F	Female	Y15T24	15 to 24 years old	19.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2017	F	Female	Y15T24	15 to 24 years old	20.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2018	F	Female	Y15T24	15 to 24 years old	23.3	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	2019	F	Female	Y15T24	15 to 24 years old	22.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Labour force survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2003	M	Male	Y15T24	15 to 24 years old	27.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2004	M	Male	Y15T24	15 to 24 years old	22.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2005	M	Male	Y15T24	15 to 24 years old	23.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2006	M	Male	Y15T24	15 to 24 years old	19.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2007	M	Male	Y15T24	15 to 24 years old	17.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2008	M	Male	Y15T24	15 to 24 years old	15.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2009	M	Male	Y15T24	15 to 24 years old	18.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2010	M	Male	Y15T24	15 to 24 years old	20.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2011	M	Male	Y15T24	15 to 24 years old	21.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2012	M	Male	Y15T24	15 to 24 years old	21.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2013	M	Male	Y15T24	15 to 24 years old	22.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2014	M	Male	Y15T24	15 to 24 years old	19.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2015	M	Male	Y15T24	15 to 24 years old	18.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2016	M	Male	Y15T24	15 to 24 years old	17.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2017	M	Male	Y15T24	15 to 24 years old	13.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	M	Male	Y15T24	15 to 24 years old	13.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2019	M	Male	Y15T24	15 to 24 years old	12.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2003	F	Female	Y15T24	15 to 24 years old	29.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2004	F	Female	Y15T24	15 to 24 years old	25.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2005	F	Female	Y15T24	15 to 24 years old	26.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2006	F	Female	Y15T24	15 to 24 years old	24.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2007	F	Female	Y15T24	15 to 24 years old	20.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2008	F	Female	Y15T24	15 to 24 years old	19.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2009	F	Female	Y15T24	15 to 24 years old	20.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2010	F	Female	Y15T24	15 to 24 years old	21.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	21.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2012	F	Female	Y15T24	15 to 24 years old	21.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2013	F	Female	Y15T24	15 to 24 years old	21.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2014	F	Female	Y15T24	15 to 24 years old	21.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2015	F	Female	Y15T24	15 to 24 years old	20.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2016	F	Female	Y15T24	15 to 24 years old	19.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2017	F	Female	Y15T24	15 to 24 years old	17.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	F	Female	Y15T24	15 to 24 years old	16.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2019	F	Female	Y15T24	15 to 24 years old	14.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2003	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	28.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	25.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	22.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	19.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	17.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	19.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	21.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	21.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	21.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
