INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	1995	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	18.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	35.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	51.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	56.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	58.46	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	27.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	35.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	45.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	67.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	804	Ukraine	UKR	32.0	49.0	Europe and Northern America	1970	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	71.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	804	Ukraine	UKR	32.0	49.0	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	77.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	80.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	77.87	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	82.9	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	5.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	6.9	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	8.91	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	11.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	13.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	20.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	94.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	90.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	93.07	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	91.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	89.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	88.2	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	660	Anguilla	AIA	-63.16666666	18.25	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	84.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	32	Argentina	ARG	-64.0	-34.0	Latin America and the Caribbean	1970	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	64.08	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:56	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	32	Argentina	ARG	-64.0	-34.0	Latin America and the Caribbean	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	24.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	32	Argentina	ARG	-64.0	-34.0	Latin America and the Caribbean	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	31.59	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	32	Argentina	ARG	-64.0	-34.0	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	28.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	32	Argentina	ARG	-64.0	-34.0	Latin America and the Caribbean	2003	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	35.32	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:05	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	533	Aruba	ABW	-69.96666666	12.5	Latin America and the Caribbean	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	72.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	533	Aruba	ABW	-69.96666666	12.5	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	66.04	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	533	Aruba	ABW	-69.96666666	12.5	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	69.25	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	44	Bahamas	BHS	-76.0	24.25	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	63.71	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	44	Bahamas	BHS	-76.0	24.25	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	56.46	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	44	Bahamas	BHS	-76.0	24.25	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	48.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	52	Barbados	BRB	-59.53333333	13.16666666	Latin America and the Caribbean	1970	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	56.96	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	52	Barbados	BRB	-59.53333333	13.16666666	Latin America and the Caribbean	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	27.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	52	Barbados	BRB	-59.53333333	13.16666666	Latin America and the Caribbean	2000	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	15.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:46	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	84	Belize	BLZ	-88.75	17.25	Latin America and the Caribbean	1970	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	79.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	84	Belize	BLZ	-88.75	17.25	Latin America and the Caribbean	1980	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	18.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	84	Belize	BLZ	-88.75	17.25	Latin America and the Caribbean	1991	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	AGG_2T8	Lower secondary (ISCED 2) or higher	36.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:37	2017	SEX__AGE__EDUCATION_LEV	_T__Y_GE25__AGG_2T8	Both sexes or no breakdown by sex, 25 years old and over, lower secondary (isced 2) or higher	False
