INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	646	Rwanda				RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	686	Senegal				SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	690	Seychelles				SYC	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	716	Zimbabwe				ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	729	Sudan				SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	768	Togo				TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	800	Uganda				UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	834	United Republic of Tanzania				TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	854	Burkina Faso				BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	28	Antigua and Barbuda				ATG	-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	44	Bahamas				BHS	-78.05111663	24.69546597	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	52	Barbados				BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	84	Belize				BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	136	Cayman Islands				CYM	-81.16740559	19.32266656		4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	328	Guyana				GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	388	Jamaica				JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	659	Saint Kitts and Nevis				KNA	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	660	Anguilla				AIA	-63.05651612	18.21525315		4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	662	Saint Lucia				LCA	-60.96529553	13.89405601	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	31	Azerbaijan				AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	268	Georgia				GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	398	Kazakhstan				KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	417	Kyrgyzstan				KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	860	Uzbekistan				UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	275	State of Palestine				PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	422	Lebanon				LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	512	Oman				OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	634	Qatar				QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	682	Saudi Arabia				SAU	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	792	Turkey				TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	887	Yemen				YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	96	Brunei Darussalam				BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	104	Myanmar				MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	116	Cambodia				KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	360	Indonesia				IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	418	Lao People's Democratic Republic				LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	458	Malaysia				MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	608	Philippines				PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	702	Singapore				SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	764	Thailand				THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	156	China				CHN	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	446	China, Macao Special Administrative Region				MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	826	United Kingdom of Great Britain and Northern Ireland				GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	705	Slovenia				SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	703	Slovakia				SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	344	China, Hong Kong Special Administrative Region				HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	212	Dominica				DMA	-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	894	Zambia				ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	516	Namibia				NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	616	Poland				POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	51	Armenia				ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	496	Mongolia				MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	48	Bahrain				BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	788	Tunisia				TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	470	Malta				MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	570	Niue				NIU	-169.8601693	-19.05000475		4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	752	Sweden				SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	233	Estonia				EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	203	Czechia				CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	882	Samoa				WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	554	New Zealand				NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	270	Gambia				GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	410	Republic of Korea				KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	710	South Africa				ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
IV.3q	04c00dff	Existence of law on gender statistics	04c00dff	Existence of law on gender statistics	694	Sierra Leone				SLE	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
