INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	704	Viet Nam	F	Female	ISCO08_4	Clerical support workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2200	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	704	Viet Nam	M	Male	ISCO08_4	Clerical support workers	SEX__OCCUPATION	M__ISCO08_4	Male, clerical support workers	2200	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	620	Portugal	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	620	Portugal	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	620	Portugal	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017]	2007	2017	10	3	7
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	840	United States of America	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	USA	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	1	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	40	Austria	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	40	Austria	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	40	Austria	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	56	Belgium	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	56	Belgium	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	56	Belgium	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	100	Bulgaria	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	100	Bulgaria	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	100	Bulgaria	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	84	Belize	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	84	Belize	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	84	Belize	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	96	Brunei Darussalam	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	96	Brunei Darussalam	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	96	Brunei Darussalam	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	756	Switzerland	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	756	Switzerland	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	756	Switzerland	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	188	Costa Rica	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	188	Costa Rica	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	203	Czechia	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	3	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	203	Czechia	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	3	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	203	Czechia	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	276	Germany	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	276	Germany	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	276	Germany	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	208	Denmark	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	208	Denmark	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	208	Denmark	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	214	Dominican Republic	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2017]	2015	2017	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2017]	2015	2017	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	214	Dominican Republic	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2017]	2015	2017	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013, 2014, 2015, 2016]	2010	2016	6	2	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013, 2014, 2015, 2016]	2010	2016	6	2	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013, 2014, 2015, 2016]	2010	2016	6	2	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	233	Estonia	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	233	Estonia	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	233	Estonia	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	246	Finland	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2016, 2017]	2010	2017	4	2	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	246	Finland	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2014, 2016, 2017]	2010	2017	5	2	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	246	Finland	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2014, 2016, 2017]	2010	2017	5	2	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	300	Greece	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	300	Greece	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	300	Greece	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	348	Hungary	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	348	Hungary	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	348	Hungary	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	372	Ireland	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	372	Ireland	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	2200	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	372	Ireland	M	Male	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers	2200	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	352	Iceland	F	Female	ISCO08_5	Services And Sales Workers	SEX__OCCUPATION	F__ISCO08_5	Female, services and sales workers	2200	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
