INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	470	Malta				14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	480	Mauritius				57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	484	Mexico				-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	492	Monaco				7.424214814	43.73532918	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	504	Morocco				-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	516	Namibia				17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	520	Nauru				166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	528	Netherlands				5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	554	New Zealand				170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	562	Niger				9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	578	Norway				11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	586	Pakistan				68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	585	Palau				134.5733878	7.502307591	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	591	Panama				-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	600	Paraguay				-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	604	Peru				-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	620	Portugal				-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	642	Romania				24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	646	Rwanda				29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	662	Saint Lucia				-60.96529553	13.89405601	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	674	San Marino				12.46329038	43.93841766	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	678	Sao Tome and Principe				6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	705	Slovenia				14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	706	Somalia				46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	710	South Africa				24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	724	Spain				-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	144	Sri Lanka				80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	729	Sudan				29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	752	Sweden				14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	756	Switzerland				8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	776	Tonga				-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	800	Uganda				32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	804	Ukraine				31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	826	United Kingdom of Great Britain and Northern Ireland				-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	834	United Republic of Tanzania				34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	840	United States of America				-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	858	Uruguay				-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	862	Venezuela (Bolivarian Republic of)				-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.2	158e0e5f	Existence of laws on domestic violence	158d0e7a	Existence of laws on sexual harassment	894	Zambia				27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
