INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	F	Female	Y_GE15	15 years old and over	_T	All areas	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2005, 2010, 2016]	2005	2016	3	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	124	Canada	M	Male	Y_GE15	15 years old and over	_T	All areas	-101.6575058	57.72360191	1.0	4	Country or Area	Europe and Northern America	[2005, 2010, 2016]	2005	2016	3	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	F	Female	Y_GE18	18 years old and over	_T	All areas	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	M	Male	Y_GE18	18 years old and over	_T	All areas	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	F	Female	Y_GE10	10 years old and over	_T	All areas	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	288	Ghana	M	Male	Y_GE10	10 years old and over	_T	All areas	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	F	Female	Y_GE12	12 years old and over	_T	All areas	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2000, 2005, 2013]	2000	2013	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	56	Belgium	M	Male	Y_GE12	12 years old and over	_T	All areas	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2000, 2005, 2013]	2000	2013	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	428	Latvia	F	Female	Y20T74	20 to 74 years old	_T	All areas	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	428	Latvia	M	Male	Y20T74	20 to 74 years old	_T	All areas	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	426	Lesotho	F	Female	Y_GE15	15 years old and over	_T	All areas	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	426	Lesotho	M	Male	Y_GE15	15 years old and over	_T	All areas	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	F	Female	Y_GE05	5 years old and over	_T	All areas	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2014]	2006	2014	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	M	Male	Y_GE05	5 years old and over	_T	All areas	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2014]	2006	2014	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	F	Female	Y_GE15	15 years old and over	_T	All areas	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2006]	2006	2006	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	834	United Republic of Tanzania	M	Male	Y_GE15	15 years old and over	_T	All areas	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2006]	2006	2006	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	F	Female	Y_GE10	10 years old and over	_T	All areas	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2013]	2003	2013	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	418	Lao People's Democratic Republic	M	Male	Y_GE10	10 years old and over	_T	All areas	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2013]	2003	2013	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	116	Cambodia	F	Female	Y15T64	15 to 64 years old	_T	All areas	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	116	Cambodia	M	Male	Y15T64	15 to 64 years old	_T	All areas	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	604	Peru	F	Female	Y_GE12	12 years old and over	_T	All areas	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	604	Peru	M	Male	Y_GE12	12 years old and over	_T	All areas	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	504	Morocco	F	Female	Y_GE15	15 years old and over	_T	All areas	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	504	Morocco	M	Male	Y_GE15	15 years old and over	_T	All areas	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	12	Algeria	M	Male	Y_GE12	12 years old and over	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	12	Algeria	F	Female	Y_GE12	12 years old and over	_T	All areas	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	642	Romania	F	Female	Y_GE10	10 years old and over	_T	All areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	642	Romania	M	Male	Y_GE10	10 years old and over	_T	All areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y_GE12	12 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y_GE12	12 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y_GE15	15 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y_GE15	15 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y15T24	15 to 24 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y15T24	15 to 24 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y25T44	25 to 44 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y25T44	25 to 44 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y45T54	45 to 54 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y45T54	45 to 54 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y55T64	55 to 64 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y55T64	55 to 64 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y_GE65	65 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y_GE65	65 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	188	Costa Rica	F	Female	Y_GE12	12 years old and over	_T	All areas	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	188	Costa Rica	M	Male	Y_GE12	12 years old and over	_T	All areas	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	F	Female	Y_GE15	15 years old and over	_T	All areas	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2003, 2009, 2014]	2003	2014	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	170	Colombia	F	Female	Y_GE15	15 years old and over	_T	All areas	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	M	Male	Y_GE15	15 years old and over	_T	All areas	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2003, 2009, 2014]	2003	2014	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	170	Colombia	M	Male	Y_GE15	15 years old and over	_T	All areas	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	F	Female	Y_GE15	15 years old and over	_T	All areas	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2008]	2000	2008	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	M	Male	Y_GE15	15 years old and over	_T	All areas	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2008]	2000	2008	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	F	Female	Y_GE10	10 years old and over	_T	All areas	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	M	Male	Y_GE10	10 years old and over	_T	All areas	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	F	Female	_T	All age ranges or no breakdown by age	_T	All areas	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	M	Male	_T	All age ranges or no breakdown by age	_T	All areas	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	F	Female	Y_GE15	15 years old and over	_T	All areas	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	M	Male	Y_GE15	15 years old and over	_T	All areas	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	250	France	F	Female	Y_GE15	15 years old and over	_T	All areas	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	250	France	M	Male	Y_GE15	15 years old and over	_T	All areas	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	F	Female	Y_GE15	15 years old and over	_T	All areas	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2013]	2007	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	M	Male	Y_GE15	15 years old and over	_T	All areas	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2013]	2007	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	F	Female	Y_GE14	14 years old and over	_T	All areas	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	M	Male	Y_GE14	14 years old and over	_T	All areas	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	F	Female	Y_GE15	15 years old and over	_T	All areas	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6	1	3
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	M	Male	Y_GE15	15 years old and over	_T	All areas	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6	1	3
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	F	Female	Y_GE10	10 years old and over	_T	All areas	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	M	Male	Y_GE10	10 years old and over	_T	All areas	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	F	Female	Y15T64	15 to 64 years old	_T	All areas	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2005]	2005	2005	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	M	Male	Y15T64	15 to 64 years old	_T	All areas	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2005]	2005	2005	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	F	Female	Y20T64	20 to 64 years old	_T	All areas	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	M	Male	Y20T64	20 to 64 years old	_T	All areas	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	F	Female	Y_GE16	16 years old and over	_T	All areas	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	M	Male	Y_GE16	16 years old and over	_T	All areas	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2000, 2003, 2006]	2000	2006	3	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2000, 2003, 2006]	2000	2006	3	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	F	Female	Y_GE10	10 years old and over	_T	All areas	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	M	Male	Y_GE10	10 years old and over	_T	All areas	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	F	Female	Y_GE15	15 years old and over	_T	All areas	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2002, 2013]	2002	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	M	Male	Y_GE15	15 years old and over	_T	All areas	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2002, 2013]	2002	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	F	Female	Y_GE15	15 years old and over	_T	All areas	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2006]	2006	2006	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	M	Male	Y_GE15	15 years old and over	_T	All areas	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2006]	2006	2006	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	F	Female	Y_GE12	12 years old and over	_T	All areas	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	M	Male	Y_GE12	12 years old and over	_T	All areas	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y_GE10	10 years old and over	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y_GE10	10 years old and over	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	F	Female	Y_GE10	10 years old and over	_T	All areas	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	M	Male	Y_GE10	10 years old and over	_T	All areas	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y_GE15	15 years old and over	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y_GE15	15 years old and over	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	F	Female	Y_GE12	12 years old and over	_T	All areas	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2007, 2011]	2000	2011	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	M	Male	Y_GE12	12 years old and over	_T	All areas	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2007, 2011]	2000	2011	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	F	Female	Y_GE10	10 years old and over	_T	All areas	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	M	Male	Y_GE10	10 years old and over	_T	All areas	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	F	Female	Y_GE10	10 years old and over	_T	All areas	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	M	Male	Y_GE10	10 years old and over	_T	All areas	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	F	Female	Y_GE10	10 years old and over	_T	All areas	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	M	Male	Y_GE10	10 years old and over	_T	All areas	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	F	Female	Y20T74	20 to 74 years old	_T	All areas	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	M	Male	Y20T74	20 to 74 years old	_T	All areas	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	F	Female	Y_GE15	15 years old and over	_T	All areas	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	M	Male	Y_GE15	15 years old and over	_T	All areas	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2008]	2008	2008	1	0	0
