INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	440	Lithuania	M	Male	ISCO08_3	Technicians and associate professionals	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	442	Luxembourg	F	Female	ISCO08_3	Technicians and associate professionals	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	442	Luxembourg	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	442	Luxembourg	M	Male	ISCO08_3	Technicians and associate professionals	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	428	Latvia	F	Female	ISCO08_3	Technicians and associate professionals	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	428	Latvia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	428	Latvia	M	Male	ISCO08_3	Technicians and associate professionals	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	484	Mexico	M	Male	ISCO08_3	Technicians and associate professionals	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	484	Mexico	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	484	Mexico	F	Female	ISCO08_3	Technicians and associate professionals	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	807	North Macedonia	F	Female	ISCO08_3	Technicians and associate professionals	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	807	North Macedonia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	807	North Macedonia	M	Male	ISCO08_3	Technicians and associate professionals	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	470	Malta	F	Female	ISCO08_3	Technicians and associate professionals	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	470	Malta	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	470	Malta	M	Male	ISCO08_3	Technicians and associate professionals	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	499	Montenegro	F	Female	ISCO08_3	Technicians and associate professionals	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	499	Montenegro	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	499	Montenegro	M	Male	ISCO08_3	Technicians and associate professionals	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	458	Malaysia	F	Female	ISCO08_3	Technicians and associate professionals	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012, 2013, 2014, 2015]	2011	2015	5	1	5
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	458	Malaysia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012, 2013, 2014, 2015]	2011	2015	5	1	5
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	458	Malaysia	M	Male	ISCO08_3	Technicians and associate professionals	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012, 2013, 2014, 2015]	2011	2015	5	1	5
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	528	Netherlands	F	Female	ISCO08_3	Technicians and associate professionals	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	528	Netherlands	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	528	Netherlands	M	Male	ISCO08_3	Technicians and associate professionals	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	578	Norway	F	Female	ISCO08_3	Technicians and associate professionals	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	578	Norway	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	578	Norway	M	Male	ISCO08_3	Technicians and associate professionals	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	586	Pakistan	F	Female	ISCO08_3	Technicians and associate professionals	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	586	Pakistan	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	586	Pakistan	M	Male	ISCO08_3	Technicians and associate professionals	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	616	Poland	F	Female	ISCO08_3	Technicians and associate professionals	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	616	Poland	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	616	Poland	M	Male	ISCO08_3	Technicians and associate professionals	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	600	Paraguay	F	Female	ISCO08_3	Technicians and associate professionals	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2017]	2014	2017	3	2	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	600	Paraguay	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2017]	2014	2017	3	2	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	600	Paraguay	M	Male	ISCO08_3	Technicians and associate professionals	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2017]	2014	2017	3	2	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	642	Romania	F	Female	ISCO08_3	Technicians and associate professionals	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	642	Romania	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	642	Romania	M	Male	ISCO08_3	Technicians and associate professionals	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	643	Russian Federation	F	Female	ISCO08_3	Technicians and associate professionals	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	643	Russian Federation	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	643	Russian Federation	M	Male	ISCO08_3	Technicians and associate professionals	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	688	Serbia	F	Female	ISCO08_3	Technicians and associate professionals	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	688	Serbia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	688	Serbia	M	Male	ISCO08_3	Technicians and associate professionals	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	703	Slovakia	F	Female	ISCO08_3	Technicians and associate professionals	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015]	2010	2015	3	1	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	703	Slovakia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015]	2010	2015	3	1	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	703	Slovakia	M	Male	ISCO08_3	Technicians and associate professionals	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015]	2010	2015	3	1	3
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	705	Slovenia	F	Female	ISCO08_3	Technicians and associate professionals	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	705	Slovenia	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	705	Slovenia	M	Male	ISCO08_3	Technicians and associate professionals	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	752	Sweden	F	Female	ISCO08_3	Technicians and associate professionals	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	752	Sweden	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	752	Sweden	M	Male	ISCO08_3	Technicians and associate professionals	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	764	Thailand	F	Female	ISCO08_3	Technicians and associate professionals	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	764	Thailand	M	Male	ISCO08_3	Technicians and associate professionals	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	792	Turkey	F	Female	ISCO08_3	Technicians and associate professionals	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	792	Turkey	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	792	Turkey	M	Male	ISCO08_3	Technicians and associate professionals	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	804	Ukraine	F	Female	ISCO08_3	Technicians and associate professionals	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	804	Ukraine	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	804	Ukraine	M	Male	ISCO08_3	Technicians and associate professionals	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	704	Viet Nam	F	Female	ISCO08_3	Technicians and associate professionals	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and associate professionals	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	704	Viet Nam	M	Male	ISCO08_3	Technicians and associate professionals	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	620	Portugal	F	Female	ISCO08_4	Clerical support workers	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	620	Portugal	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	620	Portugal	M	Male	ISCO08_4	Clerical support workers	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	3	8
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	840	United States of America	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	1	6
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	40	Austria	F	Female	ISCO08_4	Clerical support workers	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	40	Austria	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	40	Austria	M	Male	ISCO08_4	Clerical support workers	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	56	Belgium	F	Female	ISCO08_4	Clerical support workers	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	56	Belgium	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	56	Belgium	M	Male	ISCO08_4	Clerical support workers	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2016]	2010	2016	4	2	4
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	100	Bulgaria	F	Female	ISCO08_4	Clerical support workers	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	100	Bulgaria	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	100	Bulgaria	M	Male	ISCO08_4	Clerical support workers	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	84	Belize	F	Female	ISCO08_4	Clerical support workers	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	84	Belize	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	84	Belize	M	Male	ISCO08_4	Clerical support workers	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	96	Brunei Darussalam	F	Female	ISCO08_4	Clerical support workers	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	96	Brunei Darussalam	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	96	Brunei Darussalam	M	Male	ISCO08_4	Clerical support workers	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	756	Switzerland	F	Female	ISCO08_4	Clerical support workers	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	756	Switzerland	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	756	Switzerland	M	Male	ISCO08_4	Clerical support workers	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	188	Costa Rica	M	Male	ISCO08_4	Clerical support workers	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	188	Costa Rica	F	Female	ISCO08_4	Clerical support workers	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016]	2015	2016	2	2	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	196	Cyprus	F	Female	ISCO08_4	Clerical support workers	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	196	Cyprus	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	196	Cyprus	M	Male	ISCO08_4	Clerical support workers	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	203	Czechia	F	Female	ISCO08_4	Clerical support workers	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	3	6
13	Gender gap in wages, by occupation, age and persons with disabilities	82	Gender gap in wages, by occupation, age and persons with disabilities	203	Czechia	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical support workers	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	3	6
