INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	F	Female	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE10__U	Female, 10 years old and over, urban	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	M	Male	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE10__U	Male, 10 years old and over, urban	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	F	Female	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE10__R	Female, 10 years old and over, rural	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	M	Male	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE10__R	Male, 10 years old and over, rural	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	170	Colombia	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y55T64__R	Female, 55 to 64 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y55T64__R	Male, 55 to 64 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y45T54__U	Female, 45 to 54 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y45T54__R	Female, 45 to 54 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y25T44__U	Female, 25 to 44 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y25T44__U	Male, 25 to 44 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y25T44__R	Female, 25 to 44 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y25T44__R	Male, 25 to 44 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y15T24__U	Female, 15 to 24 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y15T24__U	Male, 15 to 24 years old, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y15T24	15 to 24 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y15T24__R	Female, 15 to 24 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y15T24	15 to 24 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y15T24__R	Male, 15 to 24 years old, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE65	65 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE65__U	Female, 65 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE65	65 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE65__U	Male, 65 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE65	65 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE65__R	Female, 65 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE65	65 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE65__R	Male, 65 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE15	15 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE15__U	Female, 15 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE15	15 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE15__U	Male, 15 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE15	15 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE15__R	Female, 15 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE15	15 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE15__R	Male, 15 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE12	12 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE12__U	Female, 12 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE12	12 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE12__U	Male, 12 years old and over, urban	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE12	12 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE12__R	Female, 12 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE12	12 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE12__R	Male, 12 years old and over, rural	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	188	Costa Rica	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	208	Denmark	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	208	Denmark	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	214	Dominican Republic	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	214	Dominican Republic	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	218	Ecuador	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	218	Ecuador	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	818	Egypt	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	818	Egypt	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	222	El Salvador	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	222	El Salvador	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	F	Female	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T64___T	Female, 45 to 64 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	M	Male	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T64___T	Male, 45 to 64 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	233	Estonia	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
