INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE25__AGG_5T8,OBS_VALUE__F__Y_GE25__AGG_5T8,OBS_VALUE__M__Y_GE25__AGG_5T8,NATURE___T__Y_GE25__AGG_5T8,NATURE__F__Y_GE25__AGG_5T8,NATURE__M__Y_GE25__AGG_5T8,isLatestValue___T__Y_GE25__AGG_5T8,isLatestValue__F__Y_GE25__AGG_5T8,isLatestValue__M__Y_GE25__AGG_5T8
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,6.63,31.81,100.0,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,4.99,6.43,100.0,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,2.59,5.53,11.38,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,16.84,5.11,11.51,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,10.26,8.14,11.09,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1999,91.08,63.85,35.56,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,94.62,64.77,34.67,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,93.47,64.98,34.55,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,93.05,65.82,34.79,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,92.24,65.86,33.14,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,92.65,67.83,9.62,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,91.98,27.76,91.53,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,91.51,28.66,91.47,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,91.46,29.95,91.31,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,90.45,29.7,91.41,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",316,Guam,GUM,144.7833333,13.46666666,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1980,47.13,79.49,77.24,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2001,80.89,12.31,91.07,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2003,80.61,12.49,74.69,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2002,0.67,30.3,83.36,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,0.95,29.86,81.12,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,41.75,29.14,79.92,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,58.98,31.25,36.77,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,1.3,30.38,37.44,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",324,Guinea,GIN,-10.0,11.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1996,17.01,79.13,61.47,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",324,Guinea,GIN,-10.0,11.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,19.41,69.99,45.93,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",328,Guyana,GUY,-59.0,5.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2002,2.29,28.76,78.72,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",340,Honduras,HND,-86.5,15.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,6.2,28.57,79.93,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",340,Honduras,HND,-86.5,15.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,13.08,28.19,79.92,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",340,Honduras,HND,-86.5,15.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,0.2,27.4,67.12,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",340,Honduras,HND,-86.5,15.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,0.23,27.06,58.22,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2006,25.13,13.28,66.68,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,26.11,13.09,65.14,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,18.18,13.28,52.7,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,70.86,56.62,77.93,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,4.06,12.84,78.42,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,31.16,94.97,79.95,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2015,78.36,26.64,81.05,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,4.64,9.6,100.0,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,7.79,36.06,11.09,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,1.37,34.88,11.12,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,3.78,32.79,10.61,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,14.21,32.16,37.48,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,15.45,30.18,37.01,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,0.39,30.51,36.6,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,8.99,8.24,100.0,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,27.62,8.83,100.0,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,0.18,28.4,81.91,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2011,68.64,59.98,85.34,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2004,0.0,2.96,25.91,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2005,0.0,4.92,27.68,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2006,0.0,16.36,28.48,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2007,0.0,19.02,29.01,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2008,0.0,32.16,28.3,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2009,0.0,44.04,28.19,N,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2010,5.1,43.11,26.77,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2011,6.69,43.62,14.33,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2012,1.5,44.91,91.2,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2013,22.19,46.09,59.18,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2014,20.94,45.13,62.71,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2015,19.99,45.21,64.33,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2006,68.1,93.62,83.22,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2007,0.7,37.79,84.53,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,0.7,97.97,85.72,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,10.6,15.95,85.93,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,25.31,81.3,27.98,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,43.5,99.92,29.62,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2015,60.93,99.89,12.74,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2006,68.54,44.39,84.25,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2008,69.64,25.1,84.14,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2010,72.64,8.66,83.91,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2012,74.75,8.36,84.17,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2013,77.97,8.86,85.07,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",364,Iran (Islamic Republic of),IRN,53.0,32.0,Central and Southern Asia,G,Global,2017,PT,Percent,2014,79.62,5.82,70.69,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",368,Iraq,IRQ,44.0,33.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,36.85,13.08,31.07,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",372,Ireland,IRL,-8.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,5.66,8.31,89.01,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",372,Ireland,IRL,-8.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,4.52,68.06,91.5,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",372,Ireland,IRL,-8.0,53.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,2.14,14.57,94.12,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,31.55,12.64,30.65,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,33.49,11.63,31.03,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,37.55,10.54,31.94,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,34.59,84.15,31.44,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,34.13,83.76,32.05,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,33.83,88.72,32.58,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,32.66,87.45,32.59,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,31.4,11.39,33.11,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,30.63,12.64,73.82,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",376,Israel,ISR,35.13,31.47,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,30.23,6.86,73.75,C,C,C,True,True,True
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2001,0.09,19.49,98.35,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2005,2.4,25.91,98.53,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2006,0.65,99.89,98.67,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2007,7.2,99.74,98.72,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2008,45.2,99.53,98.81,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2009,0.1,37.46,97.89,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2010,8.07,82.05,97.97,C,C,C,False,False,False
II.12,229b17ac,Educational attainment of the population aged 25 and older by sex,56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",380,Italy,ITA,12.83333333,42.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2011,57.01,56.59,11.73,C,C,C,False,False,False
