INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,isLatestValue__F
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2009,12,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2010,11,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,12,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2012,11,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2013,12,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,12,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,12,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,29,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,29,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,31,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,31,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,34,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,36,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,35,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,35,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,37,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,43,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,51,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,43,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,38,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,42,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,56,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,53,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,22,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,22,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,22,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,22,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,22,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,26,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,25,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2004,71,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2005,70,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2006,70,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2007,70,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2008,70,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2009,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2010,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2011,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2012,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2013,68,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2014,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2015,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2016,69,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2017,69,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2004,26,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2005,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2006,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2007,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2008,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2009,30,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2013,42,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2017,37,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2009,31,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2010,32,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2012,33,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2019,PT,Percent,2010,24,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2019,PT,Percent,2011,26,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2019,PT,Percent,2012,26,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,376,Israel,ISR,34.62277992,31.06164552,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,55,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2005,41,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2006,42,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2007,41,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2008,44,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2009,45,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2010,47,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2011,48,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2012,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2013,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2014,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2015,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2016,52,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2017,55,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2004,13,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2005,14,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2006,14,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,15,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,15,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,16,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,17,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,17,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,18,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,18,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2014,19,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2013,43,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2014,45,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2015,43,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2005,43,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2006,44,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2007,44,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2008,46,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2009,47,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2010,48,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2011,49,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2012,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2013,51,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2014,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2015,51,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2016,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,G,Global,2019,PT,Percent,2017,50,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,404,Kenya,KEN,37.86096816,0.534797278,Sub-Saharan Africa,G,Global,2019,PT,Percent,2013,43,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,404,Kenya,KEN,37.86096816,0.534797278,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,43,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2006,17,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,19,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,21,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,19,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,24,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,26,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,27,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,27,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2014,28,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2015,28,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2016,28,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,410,Republic of Korea,KOR,127.8610254,36.45201023,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2017,29,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2019,PT,Percent,2010,29,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2019,PT,Percent,2011,29,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2019,PT,Percent,2012,29,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2019,PT,Percent,2013,32,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,417,Kyrgyzstan,KGZ,74.52324839,41.46204516,Central and Southern Asia,G,Global,2019,PT,Percent,2015,35,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2004,73,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2005,73,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2006,72,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2007,72,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2008,72,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2009,76,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2010,78,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2011,78,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2012,78,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2013,79,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2014,79,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2015,79,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2016,80,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,428,Latvia,LVA,26.42461876,56.64196636,Europe and Northern America,G,Global,2019,PT,Percent,2017,80,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,438,Liechtenstein,LIE,9.552985019,47.14167005,Europe and Northern America,G,Global,2019,PT,Percent,2011,38,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,438,Liechtenstein,LIE,9.552985019,47.14167005,Europe and Northern America,G,Global,2019,PT,Percent,2012,35,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,438,Liechtenstein,LIE,9.552985019,47.14167005,Europe and Northern America,G,Global,2019,PT,Percent,2013,35,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,438,Liechtenstein,LIE,9.552985019,47.14167005,Europe and Northern America,G,Global,2019,PT,Percent,2014,35,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,438,Liechtenstein,LIE,9.552985019,47.14167005,Europe and Northern America,G,Global,2019,PT,Percent,2015,28,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,44,Bahamas,BHS,-78.05111663,24.69546597,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,50,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,44,Bahamas,BHS,-78.05111663,24.69546597,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,48,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,44,Bahamas,BHS,-78.05111663,24.69546597,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,59,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,44,Bahamas,BHS,-78.05111663,24.69546597,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,61,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,44,Bahamas,BHS,-78.05111663,24.69546597,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,64,C,True
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,440,Lithuania,LTU,23.90517807,55.33680309,Europe and Northern America,G,Global,2019,PT,Percent,2004,53,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,440,Lithuania,LTU,23.90517807,55.33680309,Europe and Northern America,G,Global,2019,PT,Percent,2005,54,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,440,Lithuania,LTU,23.90517807,55.33680309,Europe and Northern America,G,Global,2019,PT,Percent,2006,54,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,440,Lithuania,LTU,23.90517807,55.33680309,Europe and Northern America,G,Global,2019,PT,Percent,2007,55,C,False
IV.5,5aac0815,Share of female judges,5aac0815,Share of female judges,440,Lithuania,LTU,23.90517807,55.33680309,Europe and Northern America,G,Global,2019,PT,Percent,2008,55,C,False
