INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE25__AGG_4T8,OBS_VALUE__F__Y_GE25__AGG_4T8,OBS_VALUE__M__Y_GE25__AGG_4T8,NATURE___T__Y_GE25__AGG_4T8,NATURE__F__Y_GE25__AGG_4T8,NATURE__M__Y_GE25__AGG_4T8,isLatestValue___T__Y_GE25__AGG_4T8,isLatestValue__F__Y_GE25__AGG_4T8,isLatestValue__M__Y_GE25__AGG_4T8
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",222,El Salvador,SLV,-88.91666666,13.83333333,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,64.48,95.1,48.54,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",222,El Salvador,SLV,-88.91666666,13.83333333,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,55.53,15.03,57.22,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",222,El Salvador,SLV,-88.91666666,13.83333333,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,52.96,18.79,57.73,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",231,Ethiopia,ETH,38.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2007,2.1,75.83,51.08,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",231,Ethiopia,ETH,38.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,13.98,79.96,51.18,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",233,Estonia,EST,26.0,59.0,Europe and Northern America,G,Global,2017,PT,Percent,1989,59.63,88.02,54.43,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",233,Estonia,EST,26.0,59.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,1.2,0.0,82.47,C,N,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,175.0,-18.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1976,86.96,6.91,24.87,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,175.0,-18.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1986,87.3,7.53,87.44,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,175.0,-18.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1996,87.83,8.48,87.87,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,175.0,-18.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2007,86.47,3.57,23.74,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,26.0,64.0,Europe and Northern America,G,Global,2017,PT,Percent,1985,2.92,1.53,75.15,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,26.0,64.0,Europe and Northern America,G,Global,2017,PT,Percent,1990,3.53,7.55,76.41,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,26.0,64.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,44.11,10.85,77.09,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,26.0,64.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,43.94,13.89,77.5,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,1990,9.61,0.0,80.15,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,9.83,10.85,82.19,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,6.96,21.78,30.27,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,57.02,27.35,74.0,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,56.73,4.26,32.06,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,15.79,2.98,31.7,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,24.55,0.8,30.35,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,4.91,4.93,29.04,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,7.66,5.62,27.98,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,69.32,8.23,3.21,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,94.23,0.0,77.67,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,94.63,3.25,79.44,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",254,French Guiana,GUF,-53.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1982,51.88,,,C,,,True,,
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",258,French Polynesia,PYF,-140.0,-15.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2007,88.28,8.9,86.51,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,39.02,5.01,15.85,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,37.96,5.8,93.73,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,38.51,8.31,93.44,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",270,Gambia,GMB,-16.56666666,13.46666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,1973,29.37,63.18,52.17,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,34.92,9.17,34.51,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,36.43,43.23,39.51,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,46.59,33.5,32.2,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,49.75,22.03,34.9,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,51.14,36.21,36.31,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,52.68,37.42,38.6,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,54.97,39.85,40.75,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,11.3,74.67,96.71,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,6.6,64.48,98.0,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,31.72,16.53,98.44,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,32.32,11.61,34.41,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,54.1,15.76,33.83,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,23.75,41.46,32.73,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,37.3,69.62,33.22,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,42.27,2.56,32.82,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,59.26,4.72,94.27,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,47.13,94.17,92.9,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,51.16,37.26,91.93,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,49.76,7.7,91.17,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,49.5,8.48,91.86,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,51.21,46.04,91.42,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1970,45.12,32.28,52.75,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,60.3,7.04,53.66,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,1981,52.46,31.05,92.1,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,1991,52.31,,,C,,,False,,
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,53.38,28.13,91.74,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,6.34,28.88,91.4,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,8.1,55.59,94.22,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,10.21,61.42,27.07,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,9.6,64.04,26.39,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,14.75,64.39,32.88,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,14.91,65.45,31.84,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,14.72,66.35,30.99,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,10.94,67.29,30.72,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-40.0,72.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,10.88,68.0,29.9,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,1970,51.03,87.09,59.51,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,1981,25.0,74.72,63.68,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1999,92.69,58.65,68.3,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,93.25,56.78,68.03,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,86.19,47.89,66.98,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,87.52,38.5,65.86,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,88.2,4.25,64.77,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,88.59,19.2,63.46,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,89.56,7.6,59.28,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,90.09,37.73,28.0,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,90.85,0.53,16.38,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,91.99,3.08,68.75,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",312,Guadeloupe,GLP,-61.583333,16.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1982,8.46,14.01,65.45,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",316,Guam,GUM,144.7833333,13.46666666,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1970,13.38,28.53,84.27,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",316,Guam,GUM,144.7833333,13.46666666,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1980,12.76,27.37,83.1,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",316,Guam,GUM,144.7833333,13.46666666,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1990,11.53,25.16,81.63,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1970,30.17,67.18,20.66,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1980,25.86,68.23,19.74,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1991,98.27,70.6,10.25,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2003,98.14,72.64,31.28,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,1973,8.3,3.33,4.9,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,1981,8.07,,,C,,,False,,
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2002,8.28,35.02,21.86,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,9.52,1.2,16.25,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,29.9,4.07,23.81,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,28.34,0.35,24.31,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,32.7,1.39,25.98,C,C,C,True,True,True
