INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,isLatestValue__F
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2019,PT,Percent,2005,27.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2019,PT,Percent,2011,33.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,41.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,62.4,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",232,Eritrea,ERI,38.11074289,16.12894644,Sub-Saharan Africa,G,Global,2019,PT,Percent,1995,48.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",232,Eritrea,ERI,38.11074289,16.12894644,Sub-Saharan Africa,G,Global,2019,PT,Percent,2002,70.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",232,Eritrea,ERI,38.11074289,16.12894644,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,88.5,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,79.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,81.6,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2008,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2004,99.8,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2004,99.8,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",262,Djibouti,DJI,42.18274707,11.56004161,Sub-Saharan Africa,G,Global,2019,PT,Percent,2003,67.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",262,Djibouti,DJI,42.18274707,11.56004161,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,92.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",262,Djibouti,DJI,42.18274707,11.56004161,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,87.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",266,Gabon,GAB,11.78727747,-0.60687619,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,94.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",266,Gabon,GAB,11.78727747,-0.60687619,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,94.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,1997,74.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,1999,95.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2005,96.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2010,97.6,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,90.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,97.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,98.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2019,PT,Percent,2013,86.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,95.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,98.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2010,98.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2004,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,1998,82.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,99.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,99.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",28,Antigua and Barbuda,ATG,-61.7999755,17.07761471,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,1998,87.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2003,91.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,92.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,96.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2008,90.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2011,96.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,90.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2017,97.6,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",296,Kiribati,KIR,-157.5643005,1.768837732,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2008,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",296,Kiribati,KIR,-157.5643005,1.768837732,"Oceania, exc. Australia and New Zealand",G,Global,2019,PT,Percent,2009,88.4,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,1999,98.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,99.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,100.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,100.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,1997,98.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,66.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2001,70.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,76.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,91.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2001,97.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,99.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,98.1,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,1995,52.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,1999,59.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2002,84.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,93.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,91.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,1999,70.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,2003,84.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,2005,82.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,88.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,85.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",324,Guinea,GIN,-11.28173419,11.00210343,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,84.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,80.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,90.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,81.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,92.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,90.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2019,PT,Percent,1995,67.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2019,PT,Percent,2000,78.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,84.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,90.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",332,Haiti,HTI,-72.33640958,18.40426539,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,91.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,1996,84.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2001,82.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,91.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,96.6,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,1999,65.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2000,61.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2006,74.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2016,79.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2008,98.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,1997,89.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2003,91.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,93.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,92.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,95.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,95.4,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",364,Iran (Islamic Republic of),IRN,54.19766348,32.74370885,Central and Southern Asia,G,Global,2019,PT,Percent,1997,76.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",364,Iran (Islamic Republic of),IRN,54.19766348,32.74370885,Central and Southern Asia,G,Global,2019,PT,Percent,2005,98.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",364,Iran (Islamic Republic of),IRN,54.19766348,32.74370885,Central and Southern Asia,G,Global,2019,PT,Percent,2010,96.9,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,1996,78.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,76.7,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,83.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,77.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2019,PT,Percent,2004,99.5,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2004,99.0,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,1999,84.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,2000,87.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,2005,87.3,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,84.8,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,90.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",384,Côte d'Ivoire,CIV,-5.552690016,7.62211586,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,93.2,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,1997,99.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,2002,98.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,90.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,99.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,97.7,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,1995,92.5,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,1999,94.4,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2006,99.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2011,99.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",398,Kazakhstan,KAZ,66.65359159,48.01963494,Central and Southern Asia,G,Global,2019,PT,Percent,2015,99.3,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2003,16.1,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2008,36.0,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2010,59.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2011,47.9,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2012,51.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2014,63.2,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",4,Afghanistan,AFG,66.02688198,33.83160199,Central and Southern Asia,G,Global,2019,PT,Percent,2015,58.6,C,True
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2019,PT,Percent,1997,95.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2002,98.6,C,False
III.4,682508c0,Antenatal care coverage,5b5c0fcb,"Antenatal care coverage, at least one visit",400,Jordan,JOR,37.13024774,30.65365973,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2007,98.8,C,False
