INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__AGG_4T8,OBS_VALUE__F__AGG_4T8,OBS_VALUE__M__AGG_4T8,NATURE___T__AGG_4T8,NATURE__F__AGG_4T8,NATURE__M__AGG_4T8,isLatestValue___T__AGG_4T8,isLatestValue__F__AGG_4T8,isLatestValue__M__AGG_4T8
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,7.95081,7.70563,8.25397,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2007,2.38387,1.37115,3.432,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,5.89541,3.78038,8.46099,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2000,30.86314,34.03044,26.77267,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2017,38.7834,46.8514,30.00493,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2018,40.29036,49.06362,30.82755,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,2.6339,2.00061,3.34245,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1996,8.57577,6.90427,10.24214,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,15.91389,14.55701,17.20267,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,1990,15.36384,13.32668,17.63067,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2013,34.35455,37.70744,30.78043,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2014,34.82228,38.31182,31.10883,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2015,35.09643,38.72916,31.2385,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2017,36.20377,40.11681,32.06696,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,1990,11.43154,10.25227,12.73967,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2004,19.90481,19.74101,20.08583,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2005,20.63728,20.65707,20.61539,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2007,22.61652,22.69539,22.5297,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2008,23.03576,23.38543,22.64586,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2009,24.2047,24.64149,23.71826,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2010,24.51876,24.75446,24.2591,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2011,25.22297,25.5094,24.90458,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2012,26.06286,26.40516,25.68296,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2013,27.37047,27.83461,26.85585,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2014,28.66298,29.27767,27.98101,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2015,30.49508,31.28231,29.61975,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2016,29.62496,30.28495,28.89303,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2017,30.22735,30.97692,29.39597,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",258,French Polynesia,PYF,-149.4052367,-17.67709294,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,17.48378,17.88201,17.10635,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,48.33942,48.43938,48.21754,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,49.67118,51.15748,47.84168,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,49.41188,52.69332,45.44057,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,51.03454,54.63801,46.78155,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,59.23623,61.61881,56.39293,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,8.03147,,,C,,,True,,
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,17.73035,13.06545,22.39343,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,18.3751,14.5064,22.2043,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,19.0071,15.227,22.73432,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,19.43376,16.22755,22.60829,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,21.85122,18.49049,25.1655,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,21.99041,18.84723,25.09747,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,23.58294,20.54069,26.58621,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,24.82232,22.40217,27.20825,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,22.53745,21.34655,23.71011,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,22.73339,21.7824,23.67159,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,23.48981,22.62311,24.34135,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,23.68486,23.16447,24.19567,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,24.30003,24.37035,24.23067,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,25.85932,26.74218,24.98978,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2006,27.16062,22.29271,32.37494,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2007,27.71277,22.93867,32.83088,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2008,28.81607,23.9706,34.00198,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2009,29.83956,25.1243,34.86217,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2010,30.2569,25.63572,35.17283,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2011,31.1495,26.98025,35.57767,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2012,31.79364,27.77953,36.04488,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2013,32.33492,28.55569,36.32527,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2014,33.42421,30.01401,37.05575,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2015,34.41009,31.31865,37.69257,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2016,35.65272,32.81472,38.63501,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2018,35.58818,33.59094,37.66194,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,11.34099,8.07155,15.0497,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1991,8.7,,,C,,,False,,
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2005,23.2666,21.85983,24.76425,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2006,18.15085,16.24743,20.17791,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2007,25.30017,23.81443,26.87462,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2008,25.68961,24.30716,27.15365,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2010,26.84174,25.97694,27.75597,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2014,29.76849,28.72995,30.89233,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2015,30.48049,30.10105,30.89127,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2016,26.69899,26.38127,27.04035,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2012,13.36413,15.70432,11.37888,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2014,13.68537,16.21852,11.51312,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2015,13.70051,16.73851,11.09025,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2018,14.38547,17.66078,11.48464,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1999,32.59636,26.25788,39.77281,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,33.29057,26.77886,40.59536,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,33.3576,26.82731,40.65967,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,29.82192,25.51319,34.53246,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,29.96823,26.03324,34.26445,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,30.00222,26.09499,34.26799,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,30.03635,26.12116,34.30754,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,30.03313,26.12926,34.28834,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,30.05712,26.12095,34.3459,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,30.04166,26.03707,34.40121,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,30.09171,26.0779,34.45237,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,30.05587,25.98291,34.46946,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",316,Guam,GUM,144.7029305,13.35485404,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1990,39.92566,37.80649,41.75941,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,1991,12.00991,11.76038,12.28359,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,13.68345,15.30109,12.00774,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,16.20843,18.18313,13.82981,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S216a2120,"Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,17.24615,18.98166,15.18693,C,C,C,False,False,False
