INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,77.3,80.46,74.34,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,79.92,79.5,80.32,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2002,71.38,70.37,72.36,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2003,80.4,76.27,84.26,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,79.33,75.65,82.83,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,76.09,78.06,74.25,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,78.63,80.31,77.07,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,79.88,79.51,80.21,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,78.15,79.45,76.95,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,73.11,75.48,70.88,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,73.67,76.09,71.34,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,73.08,74.57,71.67,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,75.68,78.04,73.5,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,78.01,81.46,74.83,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,78.19,78.75,77.64,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,80.18,81.99,78.44,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,83.02,83.47,82.61,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",352,Iceland,ISL,-18.0,65.0,Europe and Northern America,G,Global,2017,PT,Percent,2017,82.27,82.39,82.16,C,C,C,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Data reference period: Annual or annual average,True,True,True
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,1991,44.64,29.82,58.35,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,1994,46.93,26.25,65.85,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2000,44.3,24.11,62.96,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2001,42.43,29.95,53.59,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2005,46.7,28.1,63.9,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2010,36.89,19.41,52.41,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",356,India,IND,77.0,20.0,Central and Southern Asia,G,Global,2017,PT,Percent,2012,32.57,14.71,48.6,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year,True,True,True
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1990,72.1,68.86,75.27,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1991,69.66,66.69,72.55,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1992,69.39,66.48,72.21,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1993,68.73,65.72,71.65,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1994,70.58,68.14,72.94,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1995,71.64,69.56,73.66,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1996,71.66,69.48,73.78,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1997,70.06,67.52,72.53,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1998,69.87,67.61,72.07,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,1999,69.92,67.97,71.83,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2000,70.18,68.45,71.86,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2001,70.67,69.06,72.23,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2002,69.98,68.22,71.68,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2003,70.22,69.01,71.4,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2004,70.14,69.07,71.17,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2005,70.81,69.57,72.01,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2006,70.8,69.49,72.07,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2007,70.76,69.69,71.79,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2008,70.75,69.47,71.97,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2009,69.1,67.73,70.41,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2010,68.43,67.19,69.61,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2011,68.14,67.47,68.79,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2012,67.52,66.78,68.23,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2013,66.83,66.26,67.37,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2014,66.58,66.25,66.89,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2015,67.28,66.72,67.82,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2016,66.79,66.36,67.2,C,C,C,,,,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",36,Australia,AUS,133.0,-27.0,Australia and New Zealand,G,Global,2017,PT,Percent,2017,66.88,66.34,67.39,C,C,C,,,,True,True,True
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1990,50.03,38.49,61.99,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1997,50.66,41.54,60.25,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1999,54.02,43.0,64.99,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2000,51.8,43.09,60.82,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2001,50.67,40.96,60.89,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2002,50.05,40.46,59.76,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2003,49.28,39.56,59.31,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2004,50.41,40.38,60.49,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2005,47.61,38.25,57.02,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2006,48.61,39.22,57.64,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2007,50.57,40.18,60.54,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,49.37,38.88,59.57,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,48.05,38.45,57.39,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,47.13,37.86,56.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,46.77,37.27,56.09,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2012,48.07,38.24,57.67,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2013,47.06,37.22,56.65,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;,False,False,False
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sd4e715ea,"Labour force participation rate for persons aged 15-24, by sex",360,Indonesia,IDN,120.0,-5.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,45.88,36.23,55.26,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
