INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__M,OBS_VALUE__F,OBS_VALUE___T,NATURE__M,NATURE__F,NATURE___T,COMMENT_OBS__M,COMMENT_OBS__F,COMMENT_OBS___T,isLatestValue__M,isLatestValue__F,isLatestValue___T
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,78.21,70.95,74.52,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,64.15,61.85,62.96,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,73.15,69.91,71.47,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2019,PT,Percent,2014,,,57.68,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2019,PT,Percent,2015,,,59.48,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2019,PT,Percent,2016,,,61.52,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2019,PT,Percent,2017,54.3,30.91,42.51,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,84.62,79.0,81.72,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,89.2,87.22,88.2,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,90.98,87.1,89.03,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,91.62,91.73,91.68,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,94.24,86.54,90.61,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2019,PT,Percent,2014,77.46,71.23,74.31,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2019,PT,Percent,2015,80.28,78.08,78.62,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2019,PT,Percent,2016,86.11,82.43,84.25,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",531,Curaçao,CUW,-68.95033464,12.15058042,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,86.45,87.9,87.25,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2019,PT,Percent,2017,76.59,55.37,65.16,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2019,PT,Percent,2017,48.99,32.44,40.7,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2019,PT,Percent,2017,,,98.0,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,69.44,65.09,67.27,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,99.95,100.0,99.97,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,99.69,99.57,99.63,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2019,PT,Percent,2017,,,98.49,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,,,96.77,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,,,94.8,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,,,93.59,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,70.73,49.38,61.58,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,95.9,92.02,94.3,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2019,PT,Percent,2014,91.48,90.44,92.06,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2019,PT,Percent,2015,90.23,90.05,91.35,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2019,PT,Percent,2016,92.46,91.07,91.75,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",702,Singapore,SGP,103.8107883,1.361009155,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2016,91.01,88.09,89.49,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",702,Singapore,SGP,103.8107883,1.361009155,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2017,91.01,88.09,89.48,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2019,PT,Percent,2015,132.82,65.62,98.44,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2019,PT,Percent,2016,117.11,56.51,86.14,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",729,Sudan,SDN,29.95650159,16.02643066,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,70.3,54.2,62.8,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,83.3,85.34,84.35,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,82.2,85.46,83.89,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,81.76,83.95,82.89,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,82.58,83.58,83.1,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2014,77.25,77.09,77.17,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2015,79.52,79.06,79.29,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2016,81.66,81.15,81.4,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2019,PT,Percent,2017,48.64,39.45,43.92,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,,,99.7,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,99.2,99.3,99.23,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,99.4,99.4,99.4,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,,,82.4,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,,,83.46,,,C,,,,,,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,,,84.45,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2019,PT,Percent,2014,,,38.94,,,C,,,,,,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,82.92,78.96,80.98,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,86.64,82.88,84.78,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,90.67,84.2,87.5,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,98.55,97.12,97.84,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",858,Uruguay,URY,-56.01387025,-32.8002838,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,75.87,77.79,76.87,C,C,C,,,,False,False,False
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",858,Uruguay,URY,-56.01387025,-32.8002838,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,78.27,79.82,79.07,C,C,C,,,,True,True,True
I.18,b8e91664,"Proportion of individuals who own a mobile telephone, by sex",b8e91664,"Proportion of individuals who own a mobile telephone, by sex",96,Brunei Darussalam,BRN,114.6288563,4.49736984,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2016,99.0,99.0,99.0,C,C,C,,,,True,True,True
