INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__M,OBS_VALUE__F,OBS_VALUE___T,NATURE__M,NATURE__F,NATURE___T,COMMENT_OBS__M,COMMENT_OBS__F,COMMENT_OBS___T,isLatestValue__M,isLatestValue__F,isLatestValue___T
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,63.1,67.1,64.9,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,59.7,71.8,65.8,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,59.7,71.7,65.7,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,59.8,72.3,66.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,58.2,72.0,65.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,55.7,70.0,62.9,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,56.8,69.3,62.9,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,54.6,71.9,63.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2019,PT,Percent,2004,59.8,80.5,68.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2019,PT,Percent,2011,59.3,79.5,68.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2019,PT,Percent,2012,62.0,77.6,68.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2010,53.9,38.8,51.6,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,52.2,40.6,50.4,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2012,53.0,40.2,51.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2013,53.9,43.2,52.3,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,51.8,46.8,51.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,53.3,48.3,52.5,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,52.3,45.6,51.3,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2017,53.0,46.0,52.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2006,79.0,93.6,87.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2013,78.7,91.9,86.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2019,PT,Percent,2015,75.9,88.3,83.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",30,Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2016,51.3,46.7,49.5,E,E,E,,,,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,57.3,62.1,59.3,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,55.9,60.4,57.8,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,53.3,57.4,55.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,48.7,51.7,50.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,48.8,50.3,49.4,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,47.2,49.5,48.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,46.9,48.6,47.6,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,47.5,48.1,47.7,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,47.8,46.8,47.3,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,47.0,46.5,46.8,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,48.3,47.4,47.9,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,True,True,True
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2003,69.3,82.7,75.6,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,69.0,81.6,75.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,71.7,81.1,76.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,70.5,80.2,74.9,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,72.6,82.4,77.2,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False
I.9,ddba1b3e,"Proportion of informal employment in non agriculture employment, by sex",df4d1b4b,"Proportion of informal employment in non-agriculture employment, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,71.5,79.1,75.0,C,C,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;,False,False,False
