INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__AGG_5T8,OBS_VALUE__F__AGG_5T8,OBS_VALUE__M__AGG_5T8,NATURE___T__AGG_5T8,NATURE__F__AGG_5T8,NATURE__M__AGG_5T8,isLatestValue___T__AGG_5T8,isLatestValue__F__AGG_5T8,isLatestValue__M__AGG_5T8
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2007,32.10965,37.16542,26.09603,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2008,33.2539,39.07314,26.35417,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2009,34.50866,41.68309,26.02445,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2010,34.02901,40.91762,25.906,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2011,35.53011,42.21719,27.67613,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2012,36.04406,42.51447,28.4824,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2013,37.16046,44.41955,29.01425,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2014,37.09853,44.99764,28.30217,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2015,37.60498,46.12594,28.19268,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2016,37.79958,45.53984,29.31491,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2017,38.7834,46.8514,30.00493,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2018,40.29036,49.06362,30.82755,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,2.6339,2.00061,3.34245,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1996,8.57577,6.90427,10.24214,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,12.30886,11.17942,13.38163,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2017,5.16891,4.96838,5.36855,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2003,28.59551,30.26177,26.7888,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2005,29.54046,31.54466,27.37323,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2006,30.04247,32.2386,27.67085,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2007,30.49443,32.87879,27.92483,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2008,31.17265,33.79642,28.35213,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2009,31.60918,34.3903,28.62396,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2010,32.13383,35.04476,29.01452,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2011,32.59481,35.68476,29.28918,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2012,33.06768,36.32046,29.59432,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2013,33.68302,37.09539,30.04549,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2014,34.10039,37.65811,30.31439,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2015,34.34607,38.05323,30.40908,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2017,35.24765,39.25025,31.01617,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2004,19.80779,19.64108,19.99203,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2005,20.53558,20.55278,20.51657,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2007,22.51867,22.56786,22.46453,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2008,22.94235,23.25848,22.58984,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2009,24.11973,24.52744,23.66567,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2010,24.43201,24.65669,24.18362,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2011,25.11531,25.37321,24.82864,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2012,25.95176,26.26377,25.60548,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2013,27.19112,27.59563,26.74262,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2014,28.52746,29.15102,27.83565,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2015,30.38622,31.19133,29.49101,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2016,29.51004,30.15886,28.79049,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2021,PT,Percent,2017,30.13079,30.88094,29.29877,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",258,French Polynesia,PYF,-149.4052367,-17.67709294,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,17.48378,17.88201,17.10635,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,25.85996,25.15045,26.72513,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,30.17271,29.84851,30.57176,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,30.88183,30.93809,30.81373,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,32.85854,33.1683,32.49295,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,34.06376,34.42816,33.62891,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,7.50002,,,C,,,True,,
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,17.73035,13.06545,22.39343,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,18.3751,14.5064,22.2043,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,19.0071,15.227,22.73432,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,19.43376,16.22755,22.60829,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,21.85122,18.49049,25.1655,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,21.99041,18.84723,25.09747,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,23.58294,20.54069,26.58621,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,24.82232,22.40217,27.20825,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,22.53745,21.34655,23.71011,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,22.73339,21.7824,23.67159,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,23.48981,22.62311,24.34135,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,23.68486,23.16447,24.19567,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,24.30003,24.37035,24.23067,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,25.85932,26.74218,24.98978,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2004,22.35756,16.7976,28.27747,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2005,22.07248,16.53995,28.03919,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2006,21.52043,16.37923,27.02749,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2007,21.95724,16.94872,27.32667,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2008,23.04858,17.86737,28.59381,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2009,24.03834,18.92211,29.48805,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2010,24.27409,19.23873,29.63063,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2011,25.04294,20.4853,29.88362,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2012,25.61967,21.22122,30.27796,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2013,26.01148,21.82041,30.43666,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2014,24.87272,19.59429,30.49376,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2015,25.42612,20.291,30.87743,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2016,26.17681,21.13801,31.47178,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2021,PT,Percent,2018,25.74189,21.55035,30.09402,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,3.12943,1.71774,4.73079,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2005,23.2666,21.85983,24.76425,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2006,17.86106,16.06936,19.76916,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2007,18.99021,17.07398,21.02086,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2008,19.22018,17.4271,21.11909,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2010,20.03332,18.65939,21.48578,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2014,23.02719,21.80212,24.35289,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2015,23.70704,23.00146,24.47089,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2016,21.20057,20.31527,22.15173,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2012,12.98999,15.23498,11.0855,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2014,13.24063,15.71855,11.11576,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2015,13.17023,16.1496,10.61033,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",304,Greenland,GRL,-41.39371316,74.75625681,Europe and Northern America,G,Global,2021,PT,Percent,2018,13.69537,16.91447,10.84431,C,C,C,True,True,True
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,25.05772,22.94918,27.36289,C,C,C,False,False,False
II.11,I229b17ac,Educational attainment of the population aged 25 and older by sex,S56e81ed9,"Educational attainment (minimum tertiary) of the population aged 25 and older, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,25.22589,23.46016,27.15371,C,C,C,False,False,False
