INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2004,33.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2005,36.3,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2006,37.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2007,36.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2008,36.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2009,37.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2010,38.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2011,39.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2012,39.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2013,35.6,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2014,32.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2015,30.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2016,31.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,2019,PT,Percent,2017,32.5,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,2019,PT,Percent,2012,33.7,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2000,23.1,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2001,22.9,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2002,19.9,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2003,23.8,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2004,20.2,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2005,22.0,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2006,19.8,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2007,18.4,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2010,21.7,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2011,21.5,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2019,PT,Percent,2012,15.5,C,Repository: ILO-STATISTICS - Micro data processing;Remarks: These results will be revised once the updated weights issued from the latest Census will be released,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2000,20.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2001,20.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2002,22.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2003,23.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2004,22.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2005,23.6,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2006,24.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2007,24.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2008,25.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2009,26.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2010,27.5,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2011,27.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2012,27.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2013,27.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2014,27.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2015,28.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2016,28.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,2019,PT,Percent,2017,28.2,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,2019,PT,Percent,2013,26.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,2019,PT,Percent,2015,33.1,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2000,19.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2001,18.6,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2002,15.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2003,20.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2004,21.2,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2005,23.7,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2006,22.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2007,22.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2008,26.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2009,27.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2010,26.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2011,22.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2012,22.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2013,25.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2014,27.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2015,24.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2016,24.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,2019,PT,Percent,2017,29.7,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2004,28.6,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2005,26.3,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2006,29.4,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2008,29.9,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2009,34.4,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2010,32.1,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2011,30.2,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2012,32.3,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2013,36.5,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2014,38.6,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC based on what is stated in decrees 181/15 and 55/16 is undertaking the investigations required to ensure the regularity of data collection processing and dissemination procedures.,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,2019,PT,Percent,2017,32.2,C,Repository: ILO-STATISTICS - Micro data processing; Geographical coverage: Main cities or metropolitan areas;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2003,25.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2004,46.6,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2010,33.2,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2011,60.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2012,35.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2013,29.4,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2014,35.4,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2019,PT,Percent,2015,34.6,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,2019,PT,Percent,2017,35.4,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Third quarter;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2005,33.2,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2006,33.8,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2007,33.8,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2008,33.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2009,34.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2010,35.5,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2011,31.6,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2012,35.8,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2013,36.2,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2014,42.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2015,42.4,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2016,41.1,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2019,PT,Percent,2017,41.0,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2000,34.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2001,37.7,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,2019,PT,Percent,2002,37.9,C,Repository: Eurostat special tabulation;,False
