INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,isLatestValue__F
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,12.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2019,PT,Percent,2013,34.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2019,PT,Percent,2014,35.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2019,PT,Percent,2015,35.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2019,PT,Percent,2016,35.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2019,PT,Percent,2017,35.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2004,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2005,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2006,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2007,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2008,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2009,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2010,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2011,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2012,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2013,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2014,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2015,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2016,17.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2017,18.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2013,19.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2014,18.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2015,19.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2016,19.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2017,19.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2005,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2007,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2008,8.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2009,9.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,9.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2012,8.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2004,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2005,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2006,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2007,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2008,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2009,17.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2010,17.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2011,18.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2012,19.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2013,19.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2014,20.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2015,20.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2016,21.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,276,Germany,DEU,10.3806066,51.08862743,Europe and Northern America,G,Global,2019,PT,Percent,2017,22.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2019,PT,Percent,2014,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2019,PT,Percent,2015,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2019,PT,Percent,2016,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2019,PT,Percent,2017,14.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,19.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2004,10.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2005,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2006,10.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2007,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2008,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2009,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2019,PT,Percent,2014,13.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,24.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,23.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,24.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,25.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,328,Guyana,GUY,-58.97322037,4.788012784,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,29.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2009,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2010,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2011,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2012,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2013,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2014,0.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,336,Holy See,VAT,12.45315803,41.90343751,Europe and Northern America,G,Global,2019,PT,Percent,2015,0.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2011,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2012,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2013,9.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2015,10.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2016,18.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,G,Global,2019,PT,Percent,2017,19.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2004,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2005,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2006,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,14.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,344,"China, Hong Kong Special Administrative Region",HKG,114.0266445,22.41749934,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,16.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2014,22.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2015,23.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2016,23.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,348,Hungary,HUN,19.41221519,47.1651448,Europe and Northern America,G,Global,2019,PT,Percent,2017,23.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2010,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2011,11.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2012,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2013,13.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2014,12.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2015,15.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2016,16.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,352,Iceland,ISL,-19.02116966,64.79134763,Europe and Northern America,G,Global,2019,PT,Percent,2017,15.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2004,3.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2005,3.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2006,4.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2007,4.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2008,4.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2009,4.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2010,5.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2011,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2012,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,356,India,IND,79.3608464,22.34642074,Central and Southern Asia,G,Global,2019,PT,Percent,2013,7.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2010,32.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2011,33.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2012,32.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2013,32.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2014,32.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2015,32.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2016,33.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,36,Australia,AUS,134.3499412,-25.57717202,Australia and New Zealand,G,Global,2019,PT,Percent,2017,33.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,360,Indonesia,IDN,113.9174,-0.994582204,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,3.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,1.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2012,1.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,368,Iraq,IRQ,43.76606267,33.05013795,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2013,1.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,372,Ireland,IRL,-7.121425272,53.25274054,Europe and Northern America,G,Global,2019,PT,Percent,2012,25.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2011,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2012,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2013,7.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2015,7.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,380,Italy,ITA,12.57022427,42.79917282,Europe and Northern America,G,Global,2019,PT,Percent,2016,8.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,388,Jamaica,JAM,-77.31068409,18.15616857,Latin America and the Caribbean,G,Global,2019,PT,Percent,2010,25.0,C,True
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,5.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,6.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,7.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,7.0,C,False
IV.4,b3320b80,Share of female police officers,b3320b80,Share of female police officers,392,Japan,JPN,139.2716103,36.6554539,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,7.0,C,False
