INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_2,OBS_VALUE__F__ISCED11_2,OBS_VALUE__M__ISCED11_2,NATURE___T__ISCED11_2,NATURE__F__ISCED11_2,NATURE__M__ISCED11_2,isLatestValue___T__ISCED11_2,isLatestValue__F__ISCED11_2,isLatestValue__M__ISCED11_2
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",262,Djibouti,DJI,43.0,11.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,26.63,23.97,29.22,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",262,Djibouti,DJI,43.0,11.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,26.44,23.4,29.41,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",262,Djibouti,DJI,43.0,11.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2016,27.05,23.96,30.07,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",262,Djibouti,DJI,43.0,11.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2017,41.52,37.98,44.97,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,87.35,85.11,89.59,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,83.82,81.71,85.89,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,93.27,91.59,94.89,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,98.84,98.25,99.39,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,103.4,102.17,104.52,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,107.62,107.62,107.62,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,101.32,101.08,101.54,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,103.81,104.47,103.24,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",268,Georgia,GEO,43.5,42.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,107.67,108.58,106.86,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",270,Gambia,GMB,-16.56666666,13.46666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,66.17,66.27,66.08,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",270,Gambia,GMB,-16.56666666,13.46666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,65.88,65.98,65.79,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",270,Gambia,GMB,-16.56666666,13.46666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,2016,61.27,62.77,59.78,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",270,Gambia,GMB,-16.56666666,13.46666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,2017,59.3,62.15,56.46,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,89.56,95.22,84.12,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,86.23,92.46,80.24,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,83.38,89.25,77.75,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,85.09,92.42,78.06,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,80.18,87.24,73.39,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,73.06,81.88,64.59,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,71.5,79.62,63.69,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,68.07,77.17,59.33,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",275,State of Palestine,PSE,35.2,31.9,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,78.37,85.69,71.34,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,88.47,80.34,96.11,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,88.32,,,C,,,False,,
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,88.95,82.85,94.65,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",276,Germany,DEU,9.0,51.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,90.82,82.89,98.26,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,87.34,93.33,80.79,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,90.97,100.0,81.18,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,81.34,88.13,74.11,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,77.65,82.08,73.05,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,101.34,102.9,99.77,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,84.28,92.08,76.58,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,74.32,75.15,73.52,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",28,Antigua and Barbuda,ATG,-61.8,17.05,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,76.7,77.2,76.21,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,65.17,60.24,69.92,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,80.08,76.88,83.16,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2013,64.34,60.49,68.03,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,69.32,66.75,71.78,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,75.53,73.34,77.62,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2016,75.68,74.18,77.12,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",288,Ghana,GHA,-2.0,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2017,75.15,74.23,76.03,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",296,Kiribati,KIR,173.0,1.41666666,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2015,105.98,97.4,114.13,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,87.37,87.36,87.39,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,84.06,84.42,83.71,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,91.12,90.42,91.8,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,88.33,95.16,81.56,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,83.77,89.59,77.99,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,110.75,111.18,110.32,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,123.6,126.47,120.78,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,99.09,99.59,98.62,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,105.49,104.77,106.18,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,97.75,95.5,99.9,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",308,Grenada,GRD,-61.66666666,12.11666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,90.4,96.36,84.74,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,71.84,71.32,72.33,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,85.86,82.66,89.11,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2003,83.29,80.61,85.94,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,81.23,79.25,83.13,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,80.5,75.99,85.14,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,82.73,81.27,84.12,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,88.53,87.24,89.75,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,84.84,84.0,85.64,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,87.5,87.46,87.54,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,93.12,91.21,94.87,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,82.88,82.09,83.6,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,94.73,92.75,96.51,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,84.18,95.18,74.24,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,88.99,86.3,91.38,E,E,E,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,87.7,86.26,88.97,E,E,E,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1999,85.25,93.5,77.25,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,78.97,86.63,71.53,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2001,80.91,89.45,72.61,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2002,82.5,91.54,73.7,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2003,80.97,88.57,73.58,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,77.22,85.03,69.63,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,74.04,82.39,65.94,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,76.83,84.21,69.67,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,75.14,82.64,67.88,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,75.47,83.43,67.77,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,77.12,85.1,69.39,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,75.71,83.12,68.54,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,80.61,88.38,73.1,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,83.47,91.91,75.31,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,87.25,94.81,79.92,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,87.27,94.37,80.39,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,89.26,95.83,82.89,C,C,C,True,True,True
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,30.2,30.54,29.87,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,34.54,34.85,34.23,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,36.91,37.49,36.34,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,38.4,39.25,37.57,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,45.66,46.36,44.98,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,45.83,46.19,45.49,C,C,C,False,False,False
II.10,d2dc1714,"Gross graduation ratio from lower secondary education, by sex",d2dc1714,"Gross graduation ratio from lower secondary education, by sex (retired)",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,46.13,46.53,45.74,C,C,C,False,False,False
