INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___T
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",188,Costa Rica,CRI,-84.0,10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,9.56,24.97,19.12,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",188,Costa Rica,CRI,-84.0,10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,9.05,24.08,18.57,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",188,Costa Rica,CRI,-84.0,10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2017,9.8,23.26,18.33,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2002,20.5,37.25,29.82,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2003,19.85,38.45,30.23,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2004,18.25,38.75,29.63,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2005,18.1,37.18,28.62,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2006,17.83,38.84,29.32,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2007,18.1,40.5,30.63,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2008,18.02,41.0,30.84,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2009,16.38,39.45,29.01,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2010,14.86,37.95,27.43,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2011,16.31,37.43,27.92,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2012,16.75,37.09,27.87,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2013,15.4,38.03,27.59,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2014,15.33,36.73,26.93,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: Noncalendar year,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2015,15.02,36.61,26.67,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: Noncalendar year,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2016,14.52,37.45,26.92,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: Noncalendar year,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",191,Croatia,HRV,15.5,45.16666666,Europe and Northern America,G,Global,2017,PT,Percent,2017,13.5,37.25,26.38,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,True,True,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2000,13.14,31.33,23.77,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,12.52,32.15,23.69,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,12.12,31.85,23.18,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2003,11.32,32.13,22.88,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,10.66,33.27,23.38,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,10.57,34.34,24.05,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,10.22,32.38,22.65,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,9.65,32.87,22.52,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processingData reference period: August,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,9.72,33.76,23.05,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,9.67,32.41,21.82,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,9.38,30.25,20.4,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,8.63,32.02,20.9,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,8.57,30.75,20.17,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,7.53,26.79,17.56,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,7.25,25.41,16.52,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,6.51,25.46,16.23,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,6.59,26.74,17.05,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",196,Cyprus,CYP,33.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2017,7.06,26.24,17.05,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1993,32.62,52.3,43.54,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1994,31.47,51.67,42.67,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1995,30.79,51.35,42.23,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1996,30.36,51.17,41.99,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1997,29.31,51.12,41.53,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1998,29.04,51.18,41.5,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1999,28.06,50.32,40.54,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2000,27.23,49.84,39.91,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2001,28.39,49.99,40.51,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2002,27.85,49.58,40.09,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2003,27.3,49.62,39.87,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2004,26.79,48.99,39.29,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2005,26.47,49.37,39.47,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2006,27.0,49.83,39.96,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2007,26.79,50.33,40.21,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2008,26.72,50.84,40.52,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2009,24.04,49.43,38.57,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2010,23.2,49.01,37.99,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2011,23.89,49.43,38.45,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",51b31cbb,"Percentage distribution of employed population in industrial sector, by sex",203,Czechia,CZE,15.5,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2012,23.34,49.36,38.12,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,False,False,False
