INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,13.86,20.34,9.72,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,14.7,21.63,10.24,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,15.73,22.37,11.38,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,16.37,23.34,11.67,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,16.24,22.92,11.65,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,15.72,20.95,12.08,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,16.76,22.05,13.03,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,17.29,22.81,13.42,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,18.33,23.95,14.28,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,18.12,24.08,13.76,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,18.31,24.6,13.74,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",300,Greece,GRC,22.0,39.0,Europe and Northern America,G,Global,2017,PT,Percent,2017,18.12,24.6,13.46,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,7.57,10.46,4.86,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,7.57,10.22,5.08,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,5.14,6.87,3.52,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,5.18,6.91,3.56,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,4.74,6.5,3.09,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,18.63,23.33,14.21,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",31,Azerbaijan,AZE,47.5,40.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,18.71,23.47,14.28,C,C,C,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,30.33,44.36,20.15,C,C,C,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,28.29,42.43,18.13,C,C,C,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,26.95,40.76,16.94,C,C,C,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,24.57,37.3,15.47,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,25.73,38.6,16.3,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,24.62,37.34,15.55,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,24.01,36.3,15.38,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,25.24,38.12,16.07,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,24.91,37.79,15.75,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,25.84,39.14,16.33,C,C,C,"Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas","Repository: ILO-STATISTICS - Micro data processing; Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.; ; Geographical coverage: Main cities or metropolitan areas",False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",32,Argentina,ARG,-64.0,-34.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2017,28.23,39.97,19.5,C,C,C,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,Repository: ILO-STATISTICS - Micro data processingGeographical coverage: Main cities or metropolitan areas,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,30.4,45.93,21.65,C,C,C,Age coverage - minimum age: 10 years oldData reference period: October | Geographical coverage: Main cities or metropolitan areas,Age coverage - minimum age: 10 years oldData reference period: October | Geographical coverage: Main cities or metropolitan areas,Age coverage - minimum age: 10 years oldData reference period: October | Geographical coverage: Main cities or metropolitan areas,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,22.09,38.5,14.03,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,26.67,43.75,16.74,C,C,C,Data reference period: Annual or annual average,Data reference period: Annual or annual average,Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,23.4,37.4,15.77,C,C,C,Age coverage - minimum age: 10 years oldData reference period: October,Age coverage - minimum age: 10 years oldData reference period: October,Age coverage - minimum age: 10 years oldData reference period: October,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,19.4,30.83,13.36,C,C,C,Age coverage - minimum age: 10 years oldData reference period: November,Age coverage - minimum age: 10 years oldData reference period: November,Age coverage - minimum age: 10 years oldData reference period: November,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",320,Guatemala,GTM,-90.25,15.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,22.47,36.01,15.73,C,C,C,Age coverage - minimum age: 10 years oldData reference period: April,Age coverage - minimum age: 10 years oldData reference period: April,Age coverage - minimum age: 10 years oldData reference period: April,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,10.22,11.78,8.83,C,C,C,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,8.47,10.12,6.99,C,C,C,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,9.31,11.16,7.61,C,C,C,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2012,11.24,12.92,9.68,C,C,C,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2013,10.57,12.69,8.57,C,C,C,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,12.36,14.03,10.76,C,C,C,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2015,11.96,13.96,10.04,C,C,C,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",344,"China, Hong Kong Special Administrative Region",HKG,114.188,22.267,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2016,11.66,13.61,9.76,C,C,C,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,Data reference period: Annual or annual average | Geographical coverage: Government controlled areas | Population coverage: Excluding institutional population,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",348,Hungary,HUN,20.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,1996,9.09,12.22,6.57,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
