INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1995,88.64463,89.6269,87.72608,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1996,88.44979,88.84115,88.08355,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1997,89.63678,89.91082,89.38018,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1998,97.02981,97.34607,96.73342,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,1999,97.85824,98.10794,97.624,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2000,99.11835,99.28188,98.96482,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2001,97.67905,97.83296,97.53443,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2002,97.63761,97.36428,97.89571,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2003,97.43913,97.06013,97.79895,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2004,96.97461,95.93131,97.97075,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2005,95.94704,95.01333,96.84383,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2006,95.73373,94.65954,96.77148,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2007,95.70997,94.86978,96.51975,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2010,97.0774,96.04489,98.07402,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2011,97.22142,96.26776,98.14019,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2012,97.73128,96.93929,98.49228,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2013,97.92778,97.16576,98.65741,C,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2014,97.04485,96.52792,97.53776,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2015,100.0,97.42851,98.19291,E,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2016,98.4833,98.29428,98.66165,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2017,98.75076,98.80753,98.69727,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",300,Greece,GRC,22.58307827,39.47301873,Europe and Northern America,G,Global,2021,PT,Percent,2018,98.57158,98.77062,98.38445,C,C,C,True,True,True
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,1999,99.7502,99.4969,100.0,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,99.4845,98.96135,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,98.31922,100.0,96.66742,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,99.70952,100.0,99.42477,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,96.52311,97.36652,95.69832,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,99.71903,100.0,99.44594,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,99.80339,100.0,99.61285,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,98.81398,100.0,97.66748,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,97.73331,100.0,95.54677,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,99.71612,99.41891,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,99.4571,98.8867,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,99.45201,98.87474,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,99.52429,100.0,99.07369,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,94.05248,100.0,88.42591,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",308,Grenada,GRD,-61.68248568,12.11238395,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,99.23558,100.0,98.51271,C,C,C,True,True,True
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1991,96.17142,94.78084,97.5025,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1992,96.14938,95.44674,96.8225,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1993,91.32005,93.76938,88.97354,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1994,83.26495,81.44887,85.00676,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1995,84.66302,90.40977,79.14057,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1996,93.50836,97.36618,89.79708,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1997,90.12694,89.18087,91.03595,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1998,88.72601,87.86644,89.55036,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1999,95.18814,95.02693,95.34097,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,91.50669,91.18056,91.8245,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,88.72281,87.96704,89.43722,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,88.25236,87.14527,89.30561,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,86.56848,83.95081,89.10344,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,87.48195,85.74814,89.13111,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,86.98028,84.42225,89.44695,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,87.15759,84.08704,90.0826,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,86.81368,86.36033,87.22069,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,86.6739,86.23909,87.05945,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,88.02572,87.14196,88.80242,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,87.52558,86.76589,88.1913,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,90.1018,88.74729,91.28474,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,92.32448,91.08673,93.40742,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,98.27657,96.38814,99.93001,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,99.25474,98.40294,100.0,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,98.84333,97.51678,100.0,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,99.20537,98.28704,100.0,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,97.93103,98.76192,97.2161,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,96.10581,95.90647,96.27684,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,91.54975,92.99349,90.30896,E,E,E,True,True,True
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",312,Guadeloupe,GLP,-61.64762115,16.14416917,Latin America and the Caribbean,G,Global,2021,PT,Percent,1991,99.24534,100.0,98.50182,C,C,C,True,True,True
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,1991,96.1759,96.00714,96.34115,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,1997,100.0,,,E,,,False,,
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,1998,99.7343,99.4615,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,1999,99.83453,99.66458,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,99.56836,99.12464,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,99.63474,99.25895,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,99.67155,99.33326,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,99.66229,99.31401,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,99.36034,98.69978,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,99.55857,99.10216,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,99.73337,99.45745,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,99.87168,99.73882,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,99.81723,99.62791,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,99.79281,99.57812,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,99.39627,98.77063,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,99.4341,98.84763,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,99.42824,98.83565,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,99.59191,99.1689,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,99.90196,99.80032,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,99.9437,99.88532,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,99.54761,99.0785,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,99.56731,99.1186,100.0,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,99.59655,99.17812,100.0,C,C,C,True,True,True
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,1997,71.03313,67.43367,74.53366,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,1999,83.42812,80.13062,86.63754,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,85.68264,82.92468,88.36531,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,84.48206,81.91872,86.97571,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,87.54146,85.4591,89.56636,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,91.85607,90.20061,93.4621,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,93.25014,91.87471,94.58209,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,94.71498,93.55671,95.83479,E,E,E,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,95.59584,94.74604,96.41601,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,95.45326,94.79826,96.08442,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,95.49838,95.87413,95.13752,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,92.49705,92.80236,92.20402,C,C,C,False,False,False
II.2,I40470f13,"Total net enrolment rate, primary, by sex",S40470f13,"Total net enrolment rate, primary, by sex",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,90.17647,90.46189,89.90269,C,C,C,False,False,False
